Date/Time,(A)OAT1emp,(A)OA2Temp,(A)PreCoilTemp,(A)CoilTemp,(A)SaTemp,(A)RATemp,(A)EATemp,(O)DBUnitTemp,(F)PreCoilInTemp,(F)PreCoilOutTemp,(F)CoilInTemp,(F)CoilOutTemp,(F)CompInTemp,(F)CompOutTemp,(F)WatHxInTemp,(F)WatHxOutTemp,(W)WatHxInTemp,(W)WatHxOutTemp,(O)CompCaseTemp,NaN,(W)PanelInTemp,NaN.1,(I)IndoorATemp,(I)IndoorBTemp,(A)OA1Hum,(A)OA2Hum,(A)PreCoilHum,(A)CoilHum,(A)SAHum,(A)RAHum,(A)EAHum,(O)DBUnitHum,(I)IndoorAHum,(I)IndoorBHum,(Flow rate 1),(Flow rate 2),(F)CompLowP,(F)CompHiP,NaN.2,NaN.3,A.hum0,Enthalpy0,DewPoint0,SpecificVolume0,THCapa0,SHCapa0,LHCapa0,WaterMass0,A.hum1,Enthalpy1,DewPoint1,SpecificVolume1,THCapa1,SHCapa1,LHCapa1,WaterMass1,A.hum2,Enthalpy2,DewPoint2,SpecificVolume2,THCapa2,SHCapa2,LHCapa2,WaterMass2,A.hum3,Enthalpy3,DewPoint3,SpecificVolume3,THCapa3,SHCapa3,LHCapa3,WaterMass3,A.hum4,Enthalpy4,DewPoint4,SpecificVolume4,THCapa4,SHCapa4,LHCapa4,WaterMass4,A.hum5,Enthalpy5,DewPoint5,SpecificVolume5,THCapa5,SHCapa5,LHCapa5,WaterMass5,A.hum6,Enthalpy6,DewPoint6,SpecificVolume6,THCapa6,SHCapa6,LHCapa6,WaterMass6,PreCoil_TH,PreCoil_SH,PreCoil_LH,PreCoil_W,Coil_TH,Coil_SH,Coil_LH,Coil_W,TCoil_TH,TCoil_SH,TCoil_LH,TCoil_W
 2019/04/08 11:56:54,386,294,205,98,111,260,335,286,214,174,93,203,220,571,522,195,174,230,575,0,172,0,259,243,554,705,963,948,909,564,513,705,551,622,0,0,78,28,0,0,0.02420382497186073,101.05171935188812,28.056505351224757,0.9175609971103738,6.424296202022487,2.5759020614983497,3.848394140524137,5.5394717736453005,0.018276171806192124,76.2549672965257,23.47251909057138,0.8823141726929521,5.0415221281712945,2.019536028873297,3.0219860992979974,4.349920014983121,0.014596724029984798,57.66952207991149,19.890430384732667,0.8514380161107649,3.9510280149669383,1.4499177094449094,2.5011103055220287,3.6001587764411456,0.0071327817420549075,27.824058913114534,9.006834370443414,0.8107937390039571,2.0018286096522178,0.7183783728554559,1.283450236796762,1.8474293692396409,0.007463415978237554,29.9821366324041,9.671710606868771,0.8149469751946385,2.1461003273321664,0.8100008886764788,1.3360994386556877,1.9232139061017497,0.011867602474631225,56.39382037318713,16.66182710908174,0.8636665522529101,3.8089231465408586,1.8042324475146905,2.004690699026168,2.885600366451102,0.016745093016307017,76.5930115457474,22.06909428330522,0.8921322767401324,5.008142615159955,2.2697936143099393,2.738349000850016,3.941645902862877,1.0904941132043562,0.5696183194283877,0.5208757937759687,0.7497612385419758,1.9491994053147206,0.7315393365894535,1.2176600687252668,1.7527294072015047,3.0396935185190768,1.3011576560178413,1.7385358625012355,2.502490645743481
 2019/04/08 11:57:56,384,293,206,98,112,256,338,282,216,174,95,203,223,570,524,195,174,226,563,0,171,0,251,250,551,702,970,948,896,567,515,708,550,625,0,0,72,29,0,0,0.0237997476954475,99.80317709858107,27.778498787059334,0.9163989254725546,6.352966852743858,2.5640221464364914,3.7889447063073667,5.453898817555586,0.01808842319910849,75.67157981448997,23.30627548751869,0.8817638977670743,5.0060741887445985,2.0132660066760724,2.992808182068526,4.307920613933105,0.014798484011140799,58.28486054284939,20.106928204941255,0.8519979223347022,3.99056160725851,1.4565466291360532,2.534014978122457,3.64752255947255,0.0071327817420549075,27.824058913114534,9.006834370443414,0.8107937390039571,2.0018286096522178,0.7183783728554559,1.283450236796762,1.8474293692396409,0.007404997991185169,29.936799415343906,9.556178549960293,0.8151580135364199,2.142300351869597,0.8170020898669805,1.3252982620026166,1.9076664307114835,0.011647240017630914,55.421542950829604,16.372790726505173,0.862211859652745,3.7495695548660746,1.7787833273103146,1.97078622755576,2.8367974487008145,0.017104071385972024,77.8235848275028,22.40825366383251,0.893506961405013,5.080776436032582,2.288026531363398,2.7927499046691837,4.019951881970836,1.0155125814860884,0.5567193775400192,0.4587932039460694,0.6603980544605554,1.9887329976062924,0.7381682562805972,1.2505647413256948,1.8000931902329091,3.0042455790923808,1.2948876338206166,1.7093579452717642,2.460491244693465
 2019/04/08 11:58:57,387,295,206,100,112,258,336,285,215,174,95,204,222,569,523,195,176,249,571,0,171,0,256,254,566,708,968,956,912,570,528,713,556,605,0,0,80,28,0,0,0.024887916744644564,102.91538787067809,28.517645766234978,0.9188270418976897,6.533762451516992,2.582050662279364,3.951711789237628,5.688189700621936,0.018465498714754013,76.84245392841365,23.638601816965092,0.882866794415626,5.077183225725957,2.0258028811862103,3.0513803445397465,4.392230803815708,0.0147672472393236,58.205575899648096,20.073584403419318,0.8519561273136598,3.985328765131081,1.456538557803336,2.528790207327745,3.6400018977928355,0.007291939288406356,28.42875966446003,9.330250390544961,0.8115721088221763,2.043372727738144,0.7325425939110006,1.3108301338271435,1.8868406564485076,0.007538832843839532,30.274225987213725,9.819670904686518,0.8153313552101094,2.16598626391071,0.8170219670258865,1.3489642968848234,1.9417318947562439,0.011852385543987638,56.14956998791104,16.642023541003482,0.8630684177636588,3.795054384118446,1.7915466141680754,2.0035077699503705,2.8838976296766634,0.017347682769149577,78.24025687022649,22.63476945672744,0.8932651562974712,5.109361931247945,2.2760684414557333,2.833293489792212,4.078311300780472,1.0918544605948757,0.5692643233828742,0.5225901372120014,0.7522289060228724,1.941956037392937,0.7239959638923354,1.2179600735006015,1.7531612413443278,3.0338104979878127,1.2932602872752097,1.740550210712603,2.5053901473672004
 2019/04/08 11:59:59,387,295,212,100,113,262,336,287,222,174,97,207,225,572,522,206,173,237,562,0,171,0,251,246,573,701,988,958,908,548,514,720,520,607,0,0,76,29,0,0,0.025208192688334397,103.73877040147889,28.729573848359337,0.9192819782024685,6.582777011741654,2.582192498873511,4.0005845128681425,5.75853828321684,0.018277565249089668,76.36242534357416,23.47374713609372,0.8826077195218824,5.046947486615601,2.0257361400357934,3.021211346579808,4.348804817148064,0.0156610011046866,61.094647631093125,21.003438346954795,0.854894584582248,4.1687647920808955,1.4961434022194442,2.672621389861451,3.8470359870056883,0.007307373617119105,28.46763951020388,9.36127706654571,0.8115920148606538,2.046117106077013,0.732544650413343,1.31357245566367,1.890788020947306,0.007555933169627399,30.419303448132432,9.853035836649497,0.8156402463188825,2.1755416996845724,0.8240295737026023,1.3515121259819702,1.9453993016933593,0.011664332573101368,56.08131371704106,16.395384925084898,0.8639668044828709,3.7864996083796347,1.8168302752359609,1.9696693331436739,2.8351897638213615,0.016875226499040104,77.02999021081308,22.19279575941482,0.8926050304831225,5.034047470244148,2.275879148035695,2.7581683222084528,3.970174314254471,0.878182694534706,0.5295927378163492,0.348589956718357,0.5017688301423759,2.1226476860038823,0.7635987518061012,1.359048934197781,1.9562479660583822,3.0008303805385883,1.2931914896224503,1.707638890916138,2.4580167962007584
 2019/04/08 12:01:00,386,291,204,99,112,262,331,286,214,173,93,204,223,573,524,195,175,231,574,0,172,0,253,252,525,688,955,953,899,556,499,699,527,607,0,0,77,28,0,0,0.022890209872537363,97.67484448366524,27.13663781752041,0.9156956694865687,6.222262976018925,2.575318931250516,3.646944044768409,5.249499624616663,0.017508230160251756,73.98231217407195,22.78248313745496,0.8803820513983005,4.90200234087734,2.00064278407384,2.9013595568035,4.176287246898281,0.014381520729047723,57.02013969963335,19.656514977438405,0.8508603186767899,3.909190195853328,1.4432813006954217,2.4659088951579062,3.5494890134220167,0.007219663946347784,28.144791314705067,9.184173788263934,0.811192303756105,2.023909109782946,0.7254638446727801,1.298445265110166,1.8690135763281082,0.007430087691231785,30.000055968536635,9.60589743750262,0.8151905094858096,2.1467414603920467,0.8170058168342881,1.3297356435577585,1.9140537052410762,0.011837855702783695,56.52350114670237,16.62309284001242,0.864203405802408,3.815310390377602,1.8168867708420287,1.9984236195355733,2.8765793803790736,0.01590635857884264,74.03073615215769,21.250326049540263,0.8897985755266465,4.853300204846801,2.24528842837089,2.608011776475911,3.754035343987716,0.9928121450240122,0.5573614833784184,0.43545066164559376,0.6267982334762641,1.885281086070382,0.7178174560226416,1.1674636300477403,1.6804754370939086,2.878093231094394,1.27517893940106,1.602914291693334,2.3072736705701726
 2019/04/08 12:02:02,381,287,207,99,111,259,326,289,216,174,97,206,224,562,519,200,174,241,567,0,172,0,246,247,545,689,978,953,897,546,517,698,524,613,0,0,70,29,0,0,0.023138585274321735,97.7894538496864,27.31419206139094,0.9145791579905416,6.237169038961816,2.546152531001442,3.6910165079603736,5.31293859602453,0.017122065424962963,72.58146854407444,22.425084396169268,0.878686008323237,4.818466389926669,1.9756230557186625,2.8428433342080064,4.092057578228238,0.015017951384688054,58.94521963966662,20.339426751125814,0.8525817130401615,4.033010669893699,1.4631761028134338,2.5698345670802647,3.699082143738087,0.007219663946347784,28.144791314705067,9.184173788263934,0.811192303756105,2.023909109782946,0.7254638446727801,1.298445265110166,1.8690135763281082,0.007363722558092275,29.73080598110144,9.474056557351105,0.8148178986007378,2.1284473727718876,0.8099862065212626,1.318461166250625,1.8978249494211314,0.011412861443876593,55.13251203720587,16.059931059589076,0.8627584207603399,3.727652057381323,1.7977475355390298,1.9299045218422934,2.7779513309205344,0.01602655670224363,73.82106898834144,21.37002199019298,0.8885132390060725,4.846555836508461,2.215035037973482,2.631520798534979,3.787874799970381,0.7854557200329699,0.5124469529052287,0.2730087671277417,0.39297543449015127,2.0091015601107527,0.7377122581406537,1.2713893019700988,1.8300685674099788,2.7945572801437226,1.2501592110458823,1.5443980690978405,2.22304400190013
 2019/04/08 12:03:03,381,291,204,100,113,262,330,286,214,173,95,203,221,572,524,199,175,230,576,0,171,0,259,250,543,697,960,956,897,562,520,689,556,602,0,0,78,28,0,0,0.023050526194367316,97.56316222376239,27.25144154033819,0.9144543150378965,6.223585333310996,2.5461138306470916,3.677471502663904,5.2934415872011416,0.017743796049844402,74.58383568007696,22.99701613314113,0.8807063605777117,4.940038976385467,2.000725608639218,2.9393133677462493,4.230918882001798,0.014458566980461635,57.21566937148911,19.74062064954194,0.850963336916817,3.9221204587138616,1.4433010514831863,2.4788194072306755,3.5680727173252427,0.007291939288406356,28.42875966446003,9.330250390544961,0.8115721088221763,2.043372727738144,0.7325425939110006,1.3108301338271435,1.8868406564485076,0.0074632981626572325,30.185733865780378,9.671478420438234,0.8155202241129756,2.159154884747436,0.8240156992482223,1.335139185499214,1.9218316944410916,0.011968060431817723,56.85530068585722,16.791995428915243,0.8643809418505174,3.836918476678489,1.816929142546192,2.0199893341322968,2.9076215925135016,0.016498313636801567,75.4430044574168,21.832107927885374,0.8903335032973128,4.94291398715685,2.2394703171744497,2.7034436699824007,3.8914023238451194,1.0179185176716055,0.5574245571560315,0.4604939605155738,0.6628461646765551,1.8787477309757175,0.7107584575721857,1.167989273403532,1.681232060876735,2.896666248647323,1.2681830147282172,1.6284832339191058,2.3440782255532904
 2019/04/08 12:04:05,377,293,203,96,109,260,333,288,213,173,92,202,221,572,525,194,175,228,574,0,171,0,251,253,566,703,958,939,891,565,523,695,554,598,0,0,75,28,0,0,0.02352962755587445,98.37495437797793,27.590243502418843,0.9139574704764826,6.278781224240463,2.522833391807071,3.755947832433392,5.406402317776973,0.018114940637751185,75.73930234305413,23.329850038224322,0.8818004291143526,5.0103468133360884,2.0132753740949,2.9970714392411884,4.314057249607468,0.014336844031389486,56.80357039308127,19.607558640392085,0.8505107500672068,3.8959432388141364,1.4366844107344372,2.459258828079699,3.5399167457364715,0.0069689778818759415,27.20777213130888,8.667167922283056,0.8100096751642103,1.9593840538648715,0.7041943575888329,1.2551896962760387,1.8067504624525144,0.007216174097320739,29.155026034676908,9.177087368184687,0.8140536860623184,2.089186353604478,0.795930535173901,1.293255818430577,1.8615437610356163,0.011889046534499412,56.44845833664708,16.68969608846794,0.8636957720062873,3.8124844916809923,1.8042393778180874,2.008245113862905,2.8907166772916675,0.016885195524436084,76.74458401140416,22.202236470672347,0.8917459824371674,5.020227159790626,2.2577708487232617,2.7624563110673646,3.9763465493172787,1.114403574521952,0.5765909633604629,0.5378126111614892,0.7741405038709965,1.936559184949265,0.7324900531456043,1.2040691318036605,1.7331662832839572,3.0509627594712168,1.3090810165060671,1.7418817429651496,2.5073067871549535
 2019/04/08 12:05:06,373,296,204,102,113,256,336,320,213,173,97,203,225,557,522,192,172,225,557,0,171,0,253,247,570,706,962,967,912,567,524,659,553,622,0,0,73,31,0,0,0.023174038163270974,97.04229632674017,27.339394199683454,0.9122785654587213,6.205122901482861,2.499128724872428,3.705994176610433,5.334497815192947,0.018521310641470255,77.08895449926958,23.687267293711102,0.8832354712767373,5.09134407002897,2.032018481090372,3.0593255889385977,4.403667381119134,0.014489390705087436,57.293894497966406,19.77415558904613,0.8510045511978984,3.927292563841415,1.4433089517982658,2.483983612043149,3.5755061988625894,0.007477476563833905,29.100036707165344,9.699397159177522,0.8123848152458656,2.089529628563489,0.7466912373405922,1.3428383912228967,1.9329141177138855,0.007589625387269236,30.504254887771793,9.918576540057245,0.8156838995166914,2.1815005414569204,0.8240346189587212,1.357465922498199,1.9539693406611431,0.011647240017630914,55.421542950829604,16.372790726505173,0.862211859652745,3.7495695548660746,1.7787833273103146,1.97078622755576,2.8367974487008145,0.01721262397269287,77.89428377440075,22.509546410926987,0.8930764493130654,5.087843514033309,2.2760143576219773,2.8118291564113314,4.047415019224627,1.1640515061875547,0.5887095292921061,0.5753419768954489,0.8281611822565447,1.837762935277926,0.6966177144576736,1.1411452208202522,1.6425920811487038,3.0018144414654806,1.2853272437497796,1.716487197715701,2.4707532634052485
 2019/04/08 12:06:08,373,293,203,98,111,261,333,286,213,173,92,202,220,568,521,193,174,229,565,0,171,0,251,250,576,698,964,946,900,568,520,696,558,621,0,0,76,29,0,0,0.02342716341583193,97.69240462071167,27.518316990904793,0.9126365033423354,6.244242457982445,2.4992378438879848,3.74500461409446,5.390650384142365,0.017982375411842985,75.40074580223774,23.211683047163945,0.8816178026408855,4.988983690311757,2.013228537000617,2.97575515331114,4.283374071139587,0.014428719380676172,57.03671709225816,19.70808625846854,0.8506335543872666,3.911369135653663,1.4367078582381614,2.4746612774155015,3.562087404516515,0.007117561478414466,27.785723802506254,8.97556893134771,0.810774122915949,1.9991189193979242,0.7183763829270132,1.2807425364709109,1.8435318397821987,0.007388642952426137,29.7936311798911,9.523687493336922,0.8148501639158869,2.132860611422031,0.8099898770600751,1.3228707343619561,1.904172188605775,0.012025658058256273,56.89930556765242,16.86618552489233,0.8641706982081669,3.8408223803412573,1.8106178148309644,2.030204565510293,2.922325644077191,0.016785725815985322,76.48983149453781,22.10781175118416,0.8916071371962033,5.0043417678469115,2.257731278383213,2.7466104894636985,3.9535376897518266,1.0776145546580942,0.5765206787624557,0.5010938758956387,0.721286666623072,1.9122502162557389,0.7183314753111482,1.1939187409445906,1.7185555647343163,2.989864770913833,1.2948521540736038,1.6950126168402293,2.439842231357388
