Date/Time,(A)OAT1emp,(A)OA2Temp,(A)PreCoilTemp,(A)CoilTemp,(A)SaTemp,(A)RATemp,(A)EATemp,(O)DBUnitTemp,(F)PreCoilInTemp,(F)PreCoilOutTemp,(F)CoilInTemp,(F)CoilOutTemp,(F)CompInTemp,(F)CompOutTemp,(F)WatHxInTemp,(F)WatHxOutTemp,(W)WatHxInTemp,(W)WatHxOutTemp,(O)CompCaseTemp,NaN,(W)PanelInTemp,NaN.1,(I)IndoorATemp,(I)IndoorBTemp,(A)OA1Hum,(A)OA2Hum,(A)PreCoilHum,(A)CoilHum,(A)SAHum,(A)RAHum,(A)EAHum,(O)DBUnitHum,(I)IndoorAHum,(I)IndoorBHum,(Flow rate 1),(Flow rate 2),(F)CompLowP,(F)CompHiP,NaN.2,NaN.3,A.hum0,Enthalpy0,DewPoint0,SpecificVolume0,THCapa0,SHCapa0,LHCapa0,WaterMass0,A.hum1,Enthalpy1,DewPoint1,SpecificVolume1,THCapa1,SHCapa1,LHCapa1,WaterMass1,A.hum2,Enthalpy2,DewPoint2,SpecificVolume2,THCapa2,SHCapa2,LHCapa2,WaterMass2,A.hum3,Enthalpy3,DewPoint3,SpecificVolume3,THCapa3,SHCapa3,LHCapa3,WaterMass3,A.hum4,Enthalpy4,DewPoint4,SpecificVolume4,THCapa4,SHCapa4,LHCapa4,WaterMass4,A.hum5,Enthalpy5,DewPoint5,SpecificVolume5,THCapa5,SHCapa5,LHCapa5,WaterMass5,A.hum6,Enthalpy6,DewPoint6,SpecificVolume6,THCapa6,SHCapa6,LHCapa6,WaterMass6,PreCoil_TH(kW),PreCoil_SH(kW),PreCoil_LH(kW),PreCoil_W(L/hr),Coil_TH(kW),Coil_SH(kW),Coil_LH(kW),Coil_W(kg/h),TCoil_TH(kW),TCoil_SH(kW),TCoil_LH(kW),TCoil_W(kg/h),ReHeat_TH(kW),ReHeat_SH(kW),ReHeat_LH(kW),SHE(%),THE(%)
2019-04-08 11:56:54,386,294,205,98,111,260,335,286,214,174,93,203,220,571,522,195,174,230,575,0,172,0,259,243,554,705,963,948,909,564,513,705,551,622,0,0,78,28,0,0,0.02420382497186073,101.05171935188812,28.056505351224757,0.9175609971103738,6.118377335259511,2.453240058569857,3.6651372766896544,5.275687403471716,0.018276171806192124,76.2549672965257,23.47251909057138,0.8823141726929521,4.8014496458774225,1.9233676465459977,2.8780819993314246,4.142780966650592,0.014596724029984798,57.66952207991149,19.890430384732667,0.8514380161107649,3.7628838237780364,1.380874008995152,2.3820098147828848,3.428722644229662,0.0071327817420549075,27.824058913114534,9.006834370443414,0.8107937390039571,1.9065034377640169,0.6841698789099581,1.222333558854059,1.7594565421329913,0.007463415978237554,29.9821366324041,9.671710606868771,0.8149469751946385,2.043905073649682,0.7714294177871225,1.2724756558625594,1.8316322915254757,0.011867602474631225,56.39382037318713,16.66182710908174,0.8636665522529101,3.627545853848437,1.7183166166806578,1.909229237167779,2.7481908251915255,0.016745093016307017,76.5930115457474,22.06909428330522,0.8921322767401324,4.769659633485673,2.1617082041047047,2.607951429380968,3.7539484789170263,1.038565822099386,0.5424936375508458,0.49607218454853985,0.7140583224209296,1.8563803860140196,0.6967041300851938,1.1596762559288258,1.6692661020966708,2.8949462081134056,1.2391977676360395,1.6557484404773657,2.3833244245176006,0.13740163588566512,0.08725953887716442,0.050142097008500475,72.09899451047114,52.871007099847624
2019-04-08 11:57:56,384,293,206,98,112,256,338,282,216,174,95,203,223,570,524,195,174,226,563,0,171,0,251,250,551,702,970,948,896,567,515,708,550,625,0,0,72,29,0,0,0.0237997476954475,99.80317709858107,27.778498787059334,0.9163989254725546,6.050444621660818,2.4419258537490394,3.6085187679117783,5.194189350052939,0.01808842319910849,75.67157981448997,23.30627548751869,0.8817638977670743,4.767689703566284,1.9173961968343547,2.8502935067319295,4.102781537079148,0.014798484011140799,58.28486054284939,20.106928204941255,0.8519979223347022,3.800534864055725,1.3871872658438602,2.413347598211865,3.4738310090214766,0.0071327817420549075,27.824058913114534,9.006834370443414,0.8107937390039571,1.9065034377640169,0.6841698789099581,1.222333558854059,1.7594565421329913,0.007404997991185169,29.936799415343906,9.556178549960293,0.8151580135364199,2.0402860493996164,0.7780972284447435,1.262188820954873,1.8168251721061748,0.011647240017630914,55.421542950829604,16.372790726505173,0.862211859652745,3.571018623681976,1.6940793593431567,1.8769392643388192,2.7017118559055375,0.017104071385972024,77.8235848275028,22.40825366383251,0.893506961405013,4.838834700983411,2.1790728870127603,2.659761813970651,3.828525601876987,0.9671548395105591,0.5302089309904945,0.43694590852006465,0.628950528057671,1.8940314262917082,0.7030173869339021,1.191014039357806,1.7143744668884853,2.8611862658022673,1.2332263179243967,1.6279599478778706,2.3433249949461565,0.13378261163559957,0.09392734953478543,0.03985526210081414,70.13867964058463,51.735963047100384
2019-04-08 11:58:57,387,295,206,100,112,258,336,285,215,174,95,204,222,569,523,195,176,249,571,0,171,0,256,254,566,708,968,956,912,570,528,713,556,605,0,0,80,28,0,0,0.024887916744644564,102.91538787067809,28.517645766234978,0.9188270418976897,6.22263090620666,2.4590958688374895,3.76353503736917,5.417323524401843,0.018465498714754013,76.84245392841365,23.638601816965092,0.882866794415626,4.8354125959294825,1.9293360773202004,2.9060765186092823,4.18307695601496,0.0147672472393236,58.205575899648096,20.073584403419318,0.8519561273136598,3.7955512048867437,1.38717957886032,2.4083716260264234,3.4666684740884146,0.007291939288406356,28.42875966446003,9.330250390544961,0.8115721088221763,1.9460692645125184,0.697659613248572,1.2484096512639464,1.796991101379531,0.007538832843839532,30.274225987213725,9.819670904686518,0.8153313552101094,2.0628440608673424,0.7781161590722727,1.2847279017950697,1.8492684711964227,0.011852385543987638,56.14956998791104,16.642023541003482,0.8630684177636588,3.6143375086842346,1.7062348706362624,1.9081026380479722,2.746569171120632,0.017347682769149577,78.24025687022649,22.63476945672744,0.8932651562974712,4.8660589821409,2.1676842299578416,2.6983747521830583,3.8841060007433064,1.0398613910427388,0.5421564984598803,0.4977048925828589,0.7164084819265457,1.8494819403742253,0.6895199656117481,1.159961974762477,1.6696773727088836,2.8893433314169643,1.2316764640716285,1.6576668673453359,2.3860858546354295,0.11677479635482402,0.08045654582370076,0.03631825053112325,70.36621538146053,53.184902879211094
2019-04-08 11:59:59,387,295,212,100,113,262,336,287,222,174,97,207,225,572,522,206,173,237,562,0,171,0,251,246,573,701,988,958,908,548,514,720,520,607,0,0,76,29,0,0,0.025208192688334397,103.73877040147889,28.729573848359337,0.9192819782024685,6.269311439753956,2.4592309513081054,3.8100804884458506,5.484322174492228,0.018277565249089668,76.36242534357416,23.47374713609372,0.8826077195218824,4.806616653919621,1.9292725143198035,2.877344139599817,4.141718873474347,0.0156610011046866,61.094647631093125,21.003438346954795,0.854894584582248,3.970252182934187,1.4248984783042327,2.545353704629954,3.6638437971482745,0.007307373617119105,28.46763951020388,9.36127706654571,0.8115920148606538,1.9486829581685838,0.6976615718222314,1.2510213863463524,1.8007504961402911,0.007555933169627399,30.419303448132432,9.853035836649497,0.8156402463188825,2.0719444758900694,0.7847900701929548,1.2871544056971147,1.8527612397079611,0.011664332573101368,56.08131371704106,16.395384925084898,0.8639668044828709,3.6061901032187,1.7303145478437725,1.8758755553749276,2.700180727448916,0.016875226499040104,77.02999021081308,22.19279575941482,0.8926050304831225,4.794330924042045,2.1675039505101856,2.6268269735318595,3.7811183945280677,0.8363644709854339,0.5043740360155708,0.331990434969863,0.4778750763260726,2.021569224765603,0.7272369064820012,1.2943323182836015,1.8630933010079833,2.857933695751037,1.231610942497572,1.6263227532534645,2.3409683773340557,0.12326151772148553,0.08712849837072334,0.0361330193507623,72.70496787691425,54.92407596183033
2019-04-08 12:01:00,386,291,204,99,112,262,331,286,214,173,93,204,223,573,524,195,175,231,574,0,172,0,253,252,525,688,955,953,899,556,499,699,527,607,0,0,77,28,0,0,0.022890209872537363,97.67484448366524,27.13663781752041,0.9156956694865687,5.925964739065643,2.4526846964290625,3.4732800426365804,4.999523452015869,0.017508230160251756,73.98231217407195,22.78248313745496,0.8803820513983005,4.66857365797842,1.9053740800703238,2.763199577908096,3.97741642561741,0.014381520729047723,57.02013969963335,19.656514977438405,0.8508603186767899,3.7230382817650742,1.3745536197099255,2.3484846620551485,3.3804657270685876,0.007219663946347784,28.144791314705067,9.184173788263934,0.811192303756105,1.9275324855075677,0.6909179473074097,1.236614538200158,1.7800129298362934,0.007430087691231785,30.000055968536635,9.60589743750262,0.8151905094858096,2.0445156765638544,0.7781007779374173,1.266414898626437,1.822908290705787,0.011837855702783695,56.52350114670237,16.62309284001242,0.864203405802408,3.6336289432167637,1.7303683531828844,1.9032605900338793,2.7395994098848324,0.01590635857884264,74.03073615215769,21.250326049540263,0.8897985755266465,4.6221906712826675,2.1383699317817997,2.483820739500868,3.5752717561787772,0.9455353762133454,0.5308204603603983,0.4147149158529473,0.5969506985488224,1.7955057962575065,0.6836356724025158,1.1118701238549904,1.6004527972322942,2.741041172470852,1.2144561327629142,1.5265850397079377,2.1974034957811166,0.11698319105628663,0.08718283063000754,0.02980036042627887,75.77159529563706,54.85195857274464
2019-04-08 12:02:02,381,287,207,99,111,259,326,289,216,174,97,206,224,562,519,200,174,241,567,0,172,0,246,247,545,689,978,953,897,546,517,698,524,613,0,0,70,29,0,0,0.023138585274321735,97.7894538496864,27.31419206139094,0.9145791579905416,5.940160989487444,2.424907172382326,3.5152538171051178,5.0599415200233615,0.017122065424962963,72.58146854407444,22.425084396169268,0.878686008323237,4.58901560945397,1.881545767351107,2.7074698421028627,3.8971976935507024,0.015017951384688054,58.94521963966662,20.339426751125814,0.8525817130401615,3.8409625427559044,1.3935010502985083,2.4474614924573963,3.5229353749886547,0.007219663946347784,28.144791314705067,9.184173788263934,0.811192303756105,1.9275324855075677,0.6909179473074097,1.236614538200158,1.7800129298362934,0.007363722558092275,29.73080598110144,9.474056557351105,0.8148178986007378,2.0270927359732265,0.7714154347821549,1.2556773011910716,1.8074523327820298,0.011412861443876593,55.13251203720587,16.059931059589076,0.8627584207603399,3.550144816553641,1.7121405100371714,1.8380043065164697,2.6456679342100324,0.01602655670224363,73.82106898834144,21.37002199019298,0.8885132390060725,4.615767463341391,2.1095571790223637,2.5062102843190273,3.607499809495601,0.7480530666980654,0.48804471705259855,0.2600083496454664,0.3742623185620477,1.9134300572483367,0.7025831029910986,1.2108469542572382,1.7429224451523613,2.661483123946402,1.190627820043697,1.4708553039027046,2.117184763714409,0.09956025046565875,0.08049748747474517,0.019062762990913473,76.23271874745711,56.532896945835745
2019-04-08 12:03:03,381,291,204,100,113,262,330,286,214,173,95,203,221,572,524,199,175,230,576,0,171,0,259,250,543,697,960,956,897,562,520,689,556,602,0,0,78,28,0,0,0.023050526194367316,97.56316222376239,27.25144154033819,0.9144543150378965,5.927224126962853,2.424870314901993,3.5023538120608606,5.041372940191564,0.017743796049844402,74.58383568007696,22.99701613314113,0.8807063605777117,4.704799025129016,1.9054529606087787,2.799346064520237,4.029446554287427,0.014458566980461635,57.21566937148911,19.74062064954194,0.850963336916817,3.7353528178227253,1.374572429983987,2.360780387838738,3.3981644926907073,0.007291939288406356,28.42875966446003,9.330250390544961,0.8115721088221763,1.9460692645125184,0.697659613248572,1.2484096512639464,1.796991101379531,0.0074632981626572325,30.185733865780378,9.671478420438234,0.8155202241129756,2.056337985473749,0.7847768564268784,1.2715611290468705,1.8303158994677062,0.011968060431817723,56.85530068585722,16.791995428915243,0.8643809418505174,3.6542080730271325,1.7304087071868497,1.9237993658402828,2.76916342144143,0.016498313636801567,75.4430044574168,21.832107927885374,0.8903335032973128,4.707537130625572,2.132828873499476,2.574708257126096,3.706097451281066,0.9694462073062904,0.5308805306247917,0.43856567668149893,0.6312820615967194,1.789283553310207,0.676912816735415,1.1123707365747917,1.6011733913111763,2.7587297606164976,1.2077933473602067,1.5509364132562906,2.232455452907896,0.11026872096123053,0.08711724317830649,0.023151477782924035,74.7942504701096,53.77987100958711
2019-04-08 12:04:05,377,293,203,96,109,260,333,288,213,173,92,202,221,572,525,194,175,228,574,0,171,0,251,253,566,703,958,939,891,565,523,695,554,598,0,0,75,28,0,0,0.02352962755587445,98.37495437797793,27.590243502418843,0.9139574704764826,5.979791642133773,2.4026984683876864,3.577093173746087,5.148954588359022,0.018114940637751185,75.73930234305413,23.329850038224322,0.8818004291143526,4.771758869843892,1.917405118185619,2.854353751658273,4.108625952007112,0.014336844031389486,56.80357039308127,19.607558640392085,0.8505107500672068,3.7104221322039397,1.3682708673661306,2.342151264837809,3.3713492816537824,0.0069689778818759415,27.20777213130888,8.667167922283056,0.8100096751642103,1.8660800512998776,0.6706612929417456,1.195418758358132,1.7207147261452516,0.007216174097320739,29.155026034676908,9.177087368184687,0.8140536860623184,1.989701289147122,0.7580290811180009,1.2316722080291211,1.7728988200339202,0.011889046534499412,56.44845833664708,16.68969608846794,0.8636957720062873,3.630937611124755,1.7183232169696072,1.912614394155148,2.7530635021825405,0.016885195524436084,76.74458401140416,22.202236470672347,0.8917459824371674,4.78116872361012,2.1502579511650115,2.630910772445109,3.786996713635504,1.0613367376399525,0.5491342508194885,0.5122024868204642,0.7372766703533298,1.844342080904062,0.697609574424385,1.146732506479677,1.6506345555085309,2.9056788185440148,1.2467438252438736,1.6589349933001412,2.3879112258618607,0.12362123784724433,0.08736778817625535,0.0362534496709892,70.91041781486128,51.43072989388513
2019-04-08 12:05:06,373,296,204,102,113,256,336,320,213,173,97,203,225,557,522,192,172,225,557,0,171,0,253,247,570,706,962,967,912,567,524,659,553,622,0,0,73,31,0,0,0.023174038163270974,97.04229632674017,27.339394199683454,0.9122785654587213,5.909640858555107,2.3801225951165983,3.5295182634385083,5.080474109707569,0.018521310641470255,77.08895449926958,23.687267293711102,0.8832354712767373,4.848899114313304,1.9352556962765444,2.9136434180367594,4.193968934399175,0.014489390705087436,57.293894497966406,19.77415558904613,0.8510045511978984,3.7402786322299186,1.3745799540935868,2.365698678136332,3.4052439989167516,0.007477476563833905,29.100036707165344,9.699397159177522,0.8123848152458656,1.990028217679513,0.7111345117529447,1.2788937059265684,1.8408705882989385,0.007589625387269236,30.504254887771793,9.918576540057245,0.8156838995166914,2.077619563292305,0.784794875198782,1.292824688093523,1.860923181582041,0.011647240017630914,55.421542950829604,16.372790726505173,0.862211859652745,3.571018623681976,1.6940793593431567,1.8769392643388192,2.7017118559055375,0.01721262397269287,77.89428377440075,22.509546410926987,0.8930764493130654,4.845565251460294,2.16763272154474,2.677932529915554,3.8546809706901217,1.1086204820833854,0.5606757421829576,0.5479447399004274,0.7887249354824233,1.7502504145504056,0.6634454423406421,1.0868049722097637,1.564373410617813,2.858870896633791,1.2241211845235997,1.634749712110191,2.3530983461002366,0.08759134561279214,0.07366036344583726,0.013930982166954653,64.84531522834902,45.35754977542781
2019-04-08 12:06:08,373,293,203,98,111,261,333,286,213,173,92,202,220,568,521,193,174,229,565,0,171,0,251,250,576,698,964,946,900,568,520,696,558,621,0,0,76,29,0,0,0.02342716341583193,97.69240462071167,27.518316990904793,0.9126365033423354,5.9468975790308995,2.3802265179885564,3.566671061042343,5.133952746802252,0.017982375411842985,75.40074580223774,23.211683047163945,0.8816178026408855,4.75141303839215,1.917360511429159,2.8340525269629913,4.079403877275797,0.014428719380676172,57.03671709225816,19.70808625846854,0.8506335543872666,3.7251134625272977,1.3682931983220583,2.3568202642052394,3.392464194777633,0.007117561478414466,27.785723802506254,8.97556893134771,0.810774122915949,1.903922780378975,0.6841679837400125,1.2197547966389626,1.7557446093163795,0.007388642952426137,29.7936311798911,9.523687493336922,0.8148501639158869,2.0312958204019345,0.7714189305334048,1.2598768898685297,1.8134973224816902,0.012025658058256273,56.89930556765242,16.86618552489233,0.8641706982081669,3.6579260765154826,1.7243979188866327,1.9335281576288499,2.783167280073515,0.016785725815985322,76.48983149453781,22.10781175118416,0.8916071371962033,4.7660397789018205,2.1502202651268694,2.615819513774951,3.7652739902398347,1.0262995758648525,0.5490673131071007,0.4772322627577519,0.686939682498164,1.8211906821483226,0.6841252145820458,1.1370654675662768,1.6367195854612535,2.847490258013175,1.2331925276891464,1.6142977303240287,2.3236592679594175,0.12737304002295935,0.08725094679339229,0.04012209322956717,70.57728302688162,52.2280220319474
