Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 17:33:11,0,833,833,360,35,75,0,0
 2019/04/11 17:33:21,0,833,833,360,35,75,0,0
 2019/04/11 17:33:32,0,833,833,360,35,75,0,0
 2019/04/11 17:33:42,0,833,833,360,35,75,0,0
 2019/04/11 17:33:52,0,833,833,360,35,75,0,0
 2019/04/11 17:34:02,0,833,833,360,35,75,0,0
 2019/04/11 17:34:12,0,833,833,360,35,75,0,0
 2019/04/11 17:34:23,0,833,833,360,35,75,0,0
 2019/04/11 17:34:33,0,833,833,360,35,75,0,0
 2019/04/11 17:34:43,0,833,833,360,35,75,0,0
 2019/04/11 17:34:53,0,833,833,360,35,75,0,0
 2019/04/11 17:35:04,0,833,833,360,35,75,0,0
 2019/04/11 17:35:14,0,833,833,360,35,75,0,0
 2019/04/11 17:35:24,0,833,833,360,35,75,0,0
 2019/04/11 17:35:34,0,833,833,360,35,75,0,0
 2019/04/11 17:35:45,0,833,833,360,35,75,0,0
 2019/04/11 17:35:55,0,833,833,360,35,75,0,0
 2019/04/11 17:36:05,0,833,833,360,35,75,0,0
 2019/04/11 17:36:15,0,833,833,360,35,75,0,0
 2019/04/11 17:36:25,0,833,833,360,35,75,0,0
 2019/04/11 17:36:36,0,833,833,360,35,75,0,0
 2019/04/11 17:36:46,0,833,833,360,35,75,0,0
 2019/04/11 17:36:56,0,833,833,360,35,75,0,0
 2019/04/11 17:37:06,0,833,833,360,35,75,0,0
 2019/04/11 17:37:17,0,833,833,360,35,75,0,0
 2019/04/11 17:37:27,0,833,833,360,35,75,0,0
 2019/04/11 17:37:37,0,833,833,360,35,75,0,0
 2019/04/11 17:37:47,0,833,833,360,35,75,0,0
 2019/04/11 17:37:58,0,833,833,360,35,75,0,0
 2019/04/11 17:38:08,0,833,833,360,35,75,0,0
 2019/04/11 17:38:18,0,833,833,360,35,75,0,0
 2019/04/11 17:38:28,0,833,833,360,35,75,0,0
 2019/04/11 17:38:39,0,833,833,360,35,75,0,0
 2019/04/11 17:38:49,0,833,833,360,35,75,0,0
 2019/04/11 17:38:59,0,833,833,360,35,75,0,0
 2019/04/11 17:39:09,0,833,833,360,35,75,0,0
 2019/04/11 17:39:20,0,833,833,360,35,75,0,0
 2019/04/11 17:39:30,0,833,833,360,35,75,0,0
 2019/04/11 17:39:40,0,833,833,360,35,75,0,0
 2019/04/11 17:39:50,0,833,833,360,35,75,0,0
 2019/04/11 17:40:01,0,833,833,360,35,75,0,0
 2019/04/11 17:40:11,0,833,833,360,35,75,0,0
 2019/04/11 17:40:21,0,833,833,360,35,75,0,0
 2019/04/11 17:40:31,0,833,833,360,35,75,0,0
 2019/04/11 17:40:41,0,833,833,360,35,75,0,0
 2019/04/11 17:40:52,0,833,833,360,35,75,0,0
 2019/04/11 17:41:02,0,833,833,360,35,75,0,0
 2019/04/11 17:41:12,0,833,833,360,35,75,0,0
 2019/04/11 17:41:22,0,833,833,360,35,75,0,0
 2019/04/11 17:41:33,0,833,833,360,35,75,0,0
 2019/04/11 17:41:43,0,833,833,360,35,75,0,0
 2019/04/11 17:41:53,0,833,833,360,35,75,0,0
 2019/04/11 17:42:03,0,833,833,360,35,75,0,0
 2019/04/11 17:42:14,0,833,833,360,35,75,0,0
 2019/04/11 17:42:24,0,833,833,360,35,75,0,0
 2019/04/11 17:42:34,0,833,833,360,35,75,0,0
 2019/04/11 17:42:44,0,833,833,360,35,75,0,0
 2019/04/11 17:42:54,0,833,833,360,35,75,0,0
 2019/04/11 17:43:05,0,833,833,360,35,75,0,0
 2019/04/11 17:43:15,0,833,833,360,35,75,0,0
 2019/04/11 17:43:25,0,833,833,360,35,75,0,0
 2019/04/11 17:43:35,0,833,833,360,35,75,0,0
 2019/04/11 17:43:46,0,833,833,360,35,75,0,0
 2019/04/11 17:43:56,0,833,833,360,35,75,0,0
 2019/04/11 17:44:06,0,833,833,360,35,75,0,0
 2019/04/11 17:44:16,0,833,833,360,35,75,0,0
 2019/04/11 17:44:27,0,833,833,360,35,75,0,0
 2019/04/11 17:44:37,0,833,833,360,35,75,0,0
 2019/04/11 17:44:47,0,833,833,360,35,75,0,0
 2019/04/11 17:44:57,0,833,833,360,35,75,0,0
 2019/04/11 17:45:08,0,833,833,360,35,75,0,0
 2019/04/11 17:45:18,0,833,833,360,35,75,0,0
 2019/04/11 17:45:28,0,833,833,360,35,75,0,0
 2019/04/11 17:45:38,0,833,833,360,35,75,0,0
 2019/04/11 17:45:48,0,833,833,360,35,75,0,0
 2019/04/11 17:45:59,0,833,833,360,35,75,0,0
 2019/04/11 17:46:09,0,833,833,360,35,75,0,0
 2019/04/11 17:46:19,0,833,833,360,35,75,0,0
 2019/04/11 17:46:29,0,833,833,360,35,75,0,0
 2019/04/11 17:46:40,0,833,833,360,35,75,0,0
 2019/04/11 17:46:50,0,833,833,360,35,75,0,0
 2019/04/11 17:47:00,0,833,833,360,35,75,0,0
 2019/04/11 17:47:10,0,833,833,360,35,75,0,0
 2019/04/11 17:47:20,0,833,833,360,35,75,0,0
 2019/04/11 17:47:31,0,833,833,360,35,75,0,0
 2019/04/11 17:47:41,0,833,833,360,35,75,0,0
 2019/04/11 17:47:51,0,833,833,360,35,75,0,0
 2019/04/11 17:48:01,0,833,833,360,35,75,0,0
 2019/04/11 17:48:12,0,833,833,360,35,75,0,0
 2019/04/11 17:48:22,0,833,833,360,35,75,0,0
 2019/04/11 17:48:32,0,833,833,360,35,75,0,0
 2019/04/11 17:48:42,0,833,833,360,35,75,0,0
 2019/04/11 17:48:52,0,833,833,360,35,75,0,0
 2019/04/11 17:49:03,0,833,833,360,35,75,0,0
 2019/04/11 17:49:13,0,833,833,360,35,75,0,0
 2019/04/11 17:49:23,0,833,833,360,35,75,0,0
 2019/04/11 17:49:33,0,833,833,360,35,75,0,0
 2019/04/11 17:49:44,0,833,833,360,35,75,0,0
 2019/04/11 17:49:54,0,833,833,360,35,75,0,0
 2019/04/11 17:50:04,0,833,833,360,35,75,0,0
 2019/04/11 17:50:14,0,833,833,360,35,75,0,0
 2019/04/11 17:50:24,0,833,833,360,35,75,0,0
 2019/04/11 17:50:35,0,833,833,360,35,75,0,0
 2019/04/11 17:50:45,0,833,833,360,35,75,0,0
 2019/04/11 17:50:55,0,833,833,360,35,75,0,0
 2019/04/11 17:51:05,0,833,833,360,35,75,0,0
 2019/04/11 17:51:16,0,833,833,360,35,75,0,0
 2019/04/11 17:51:26,0,833,833,360,35,75,0,0
 2019/04/11 17:51:36,0,833,833,360,35,75,0,0
 2019/04/11 17:51:46,0,833,833,360,35,75,0,0
 2019/04/11 17:51:57,0,833,833,360,35,75,0,0
 2019/04/11 17:52:07,0,833,833,360,35,75,0,0
 2019/04/11 17:52:17,0,833,833,360,35,75,0,0
 2019/04/11 17:52:27,0,833,833,360,35,75,0,0
 2019/04/11 17:52:37,0,833,833,360,35,75,0,0
 2019/04/11 17:52:48,0,833,833,360,35,75,0,0
 2019/04/11 17:52:58,0,833,833,360,35,75,0,0
 2019/04/11 17:53:08,0,833,833,360,35,75,0,0
 2019/04/11 17:53:18,0,833,833,360,35,75,0,0
 2019/04/11 17:53:29,0,833,833,360,35,75,0,0
 2019/04/11 17:53:39,0,833,833,360,35,75,0,0
 2019/04/11 17:53:49,0,833,833,360,35,75,0,0
 2019/04/11 17:53:59,0,833,833,360,35,75,0,0
 2019/04/11 17:54:10,0,833,833,360,35,75,0,0
 2019/04/11 17:54:20,0,833,833,360,35,75,0,0
 2019/04/11 17:54:30,0,833,833,360,35,75,0,0
 2019/04/11 17:54:40,0,833,833,360,35,75,0,0
 2019/04/11 17:54:50,0,833,833,360,35,75,0,0
 2019/04/11 17:55:01,0,833,833,360,35,75,0,0
 2019/04/11 17:55:11,0,833,833,360,35,75,0,0
 2019/04/11 17:55:21,0,833,833,360,35,75,0,0
