Date/Time,temp.0,R.hum.0,temp.1,R.hum.1,temp.2,R.hum.2,temp.3,R.hum.3,A.hum0,Enthalpy0,DewPoint0,SpecificVolume0,THCapa0,SHCapa0,LHCapa0,WaterMass0,A.hum1,Enthalpy1,DewPoint1,SpecificVolume1,THCapa1,SHCapa1,LHCapa1,WaterMass1,A.hum2,Enthalpy2,DewPoint2,SpecificVolume2,THCapa2,SHCapa2,LHCapa2,WaterMass2,A.hum3,Enthalpy3,DewPoint3,SpecificVolume3,THCapa3,SHCapa3,LHCapa3,WaterMass3,d-TH_0-1,d-SH_0-1,d-LH_0-1,d-W_0-1,d-TH_2-3,d-SH_2-3,d-LH_2-3,d-W_2-3
2019-02-13 11:29:00,11.0,26.1,-2.5,37.8,17.3,46.8,0.4,37.7,0.002110665884529425,16.386682648345424,-6.844072251993978,0.807732317850426,0.3381211466185235,0.22919943124842396,0.10892171537009954,0.15678455631041913,0.0011541612514158516,0.36634913714403083,-13.614272229981424,0.7681776923306582,0.007948446060540243,-0.05467936602447365,0.06262781208501389,0.09014799020633747,0.0057273873980441614,31.906842145093478,5.831745057636454,0.8304256998852038,0.6403712005682589,0.35288419471715166,0.28748700585110726,0.4138157621207463,0.001459536710173359,4.053755097648316,-11.021222330813956,0.7767891715642681,0.08697673375743682,0.008656441161340374,0.07832029259609645,0.11273612688762384,0.33017270055798326,0.2838787972728976,0.04629390328508565,0.06663656610408165,0.553394466810822,0.34422775355581126,0.2091667132550108,0.3010796352331224
2019-02-13 11:30:00,19.4,33.3,2.4,67.5,12.0,17.7,11.5,94.9,0.004641135703876703,31.286399044338282,2.8578231919860855,0.8349823355584797,0.624492233986649,0.39280109711902594,0.23169113686762305,0.3335018363548352,0.003024584153875893,9.991987467398198,-2.6472874060983287,0.7844327957377086,0.21229750382889456,0.05157659801546331,0.16072090581343124,0.23134556614488302,0.0015279224868183735,15.926428940597237,-10.509554402998148,0.8098180569603326,0.32777792500654174,0.24913198499798808,0.07864594000855366,0.11320487166365191,0.008008217922141658,31.763783606795144,10.711862847830048,0.816800145265438,0.6481345485982329,0.23945536435772835,0.4086791842405046,0.5882627202182392,0.41219473015775443,0.3412244991035626,0.07097023105419181,0.10215627020995219,-0.3203566235916912,0.009676620640259731,-0.3300332442319509,-0.4750578485545873
2019-02-13 11:31:00,11.4,29.4,-1.6,41.7,17.3,45.2,0.3,36.6,0.0024427932471911004,17.628091267872396,-5.154090950962441,0.8092998393239991,0.3630317304605131,0.2372146225859645,0.1258171078745486,0.1811041936618851,0.0013732298448187292,1.8208819540998051,-11.69935099593826,0.7710030983427755,0.039361751766706705,-0.034880229216114673,0.07424198098282138,0.10686570633272968,0.0055298384103937255,31.40660336351687,5.330718611856867,0.8301643473500845,0.6305298355232896,0.3528714435727281,0.27765839195056147,0.39966821712195966,0.0014066008743431157,3.820470461105589,-11.432631273935158,0.7764392716801806,0.08200835533126023,0.006494641315577426,0.07551371401568281,0.10869626967471337,0.3236699786938064,0.2720948518020792,0.05157512689172723,0.07423848732915542,0.5485214801920293,0.3463768022571507,0.20214467793487867,0.2909719474472463
2019-02-13 11:32:00,19.1,31.8,3.1,64.5,11.8,17.1,11.3,95.0,0.00434796899396092,30.238768858947562,1.9486022700472176,0.8337358336856385,0.6044834114356726,0.38710299718972935,0.2173804142459433,0.31290263545997443,0.003037594412847189,10.732620486067907,-2.596476736722643,0.7864419190149482,0.22745100912878957,0.0664511216853868,0.16099988744340277,0.23174713906287484,0.001456604967186275,15.544793252128976,-11.043646302354936,0.8091574978268692,0.3201847455301177,0.24514848800883396,0.07503625752128376,0.10800900722775751,0.007909881413398101,31.311747311157028,10.528895506668391,0.816098838058482,0.639459867909472,0.235452156826095,0.40400771108337696,0.581538488564637,0.37703240230688306,0.32065187550434254,0.05638052680254052,0.0811554963970996,-0.31927512237935424,0.009696331182738965,-0.32897145356209323,-0.47352948133687944
2019-02-13 11:33:00,12.1,31.4,-1.7,44.8,17.3,47.1,0.0,38.2,0.00273375593855958,19.06943019891362,-3.8389804050404805,0.8116687818269868,0.39156838819545337,0.2511760722775446,0.14039231591790874,0.2020841012812761,0.001463280664776366,1.9449748658858255,-10.992646039120835,0.7708305133402005,0.04205366446158973,-0.037074515669462536,0.07912818013105227,0.11389901978080293,0.005764441681309905,32.0006719831175,5.923999092812892,0.8304747218062154,0.6422164565008999,0.35288658555671376,0.2893298709441861,0.41646842678891244,0.0014363997699365612,3.5924358246113397,-11.199325604456881,0.7756245208831665,0.07719447851134648,0.0,0.07719447851134648,0.11111560281521282,0.3495147237338636,0.28825058794700714,0.061264135786856466,0.08818508150047318,0.5650219779895533,0.35288658555671376,0.21213539243283963,0.3053528239736996
2019-02-13 11:34:00,19.1,29.4,2.5,59.5,11.4,16.9,10.8,95.0,0.00401770070371673,29.401381700606528,0.8562562199946342,0.8332961889007944,0.5880538455238037,0.3870794982301908,0.2009743472936129,0.28928734516473675,0.002683707035458937,9.23906152368031,-4.055735944342594,0.7842894819564036,0.19633612622713292,0.05370275232417272,0.14263337390296021,0.20530993444648413,0.0014018498213703645,15.003272267021622,-11.470247465987988,0.8079506706635925,0.30949233271669535,0.23716889081712808,0.07232344189956727,0.10410411468950098,0.007648224865888509,30.14210488512279,10.031951377112762,0.8143258989067516,0.6169132228589143,0.22541946474423408,0.3914937581146802,0.5635256014445618,0.39171771929667076,0.33337674590601807,0.058340973390652695,0.08397741071825263,-0.3074208901422189,0.011749426072894004,-0.31917031621511294,-0.4594214867550608
2019-02-13 11:35:00,12.6,31.8,-0.8,45.5,17.2,46.4,-0.7,38.0,0.002861718333410373,19.897841611916093,-3.3009498941732645,0.813258065856822,0.40778039278656236,0.2611037544528498,0.14667663833371258,0.21112990723765113,0.00160193031967054,3.199314542114416,-9.978982720364016,0.7735582225840542,0.06893069904566408,-0.017389623771853064,0.08632032281751714,0.12425156423153208,0.005641846580066193,31.588615065670282,5.616720892575529,0.8300266603779063,0.6342891655088156,0.3509597463003365,0.28332941920847915,0.40783123116774295,0.0013484518231655176,2.66657424085839,-11.90126672439137,0.7735276899112633,0.05745483270211678,-0.015209620764826763,0.07266445346694354,0.10459497500239774,0.3388496937408983,0.2784933782247028,0.06035631551619544,0.08687834300611905,0.5768343328066988,0.36616936706516323,0.2106649657415356,0.3032362561653452
2019-02-13 11:36:00,19.1,30.2,2.9,65.2,11.4,17.5,10.0,95.0,0.004127751426239588,29.680412611320534,1.228874785366429,0.8334426856358874,0.5935303675316203,0.38708733121675687,0.20644303631486338,0.2971591086499434,0.0030272753603636363,10.504461949143277,-2.6367606187957904,0.785859574277892,0.22278072514409,0.062208872273588976,0.16057185287050102,0.2311310157272306,0.0014517358030238447,15.129063610981458,-11.080980684975742,0.8080153279748076,0.31206222388752247,0.23717108594209982,0.07489113794542265,0.10780011859397107,0.007245640844567597,28.312131569508004,9.236825935116713,0.8115123965650612,0.5814684550588611,0.20929612125827457,0.37217233380058656,0.5357138751227956,0.3707496423875303,0.3248784589431679,0.04587118344436236,0.06602809292271278,-0.26940623117133866,0.02787496468382525,-0.2972811958551639,-0.42791375652882446
2019-02-13 11:37:00,12.7,33.5,-1.6,47.5,17.4,46.6,0.0,41.3,0.003035390931381832,20.437294503401493,-2.605068186740091,0.813768796356898,0.4185729123328338,0.2630923722135794,0.15548054011925438,0.2238024567890107,0.0015647111380670052,2.2992236705388427,-10.242932549784207,0.7712399392341777,0.04968673503479595,-0.03488146821877332,0.08456820325356926,0.12172952087678901,0.005739193624001597,32.03837410777702,5.8611967509681335,0.8307272346504921,0.6427776525479383,0.3548025977822791,0.28797505476565916,0.4145182715539273,0.0015532573423725435,3.8846966132737313,-10.32532033171585,0.7757699122411135,0.0834589515949661,0.0,0.0834589515949661,0.12013283716188641,0.36888617729803785,0.2979738404323527,0.07091233686568513,0.10207293591222169,0.5593187009529722,0.3548025977822791,0.20451610317069308,0.2943854343920409
2019-02-13 11:38:00,18.4,25.8,2.0,53.8,11.4,18.1,10.1,94.9,0.00337121776223724,27.05378050767476,-1.3575092165938258,0.830441749437738,0.5429596261265344,0.3737441527742705,0.1692154733522639,0.2435728524862655,0.0023402938254786917,7.873523318232186,-5.651883920308229,0.7824364688063163,0.16771379385907245,0.043037540240431514,0.12467625361864093,0.1794620204026819,0.0015016297695435272,15.25487508939626,-10.703742955003158,0.808079995635222,0.3146321150503708,0.23717328106706473,0.07745883398330608,0.11149612248696596,0.007287136624596623,28.518576842350868,9.320583912926963,0.8118525351959801,0.5854629916557963,0.21131604772184978,0.37414694393394654,0.5385561767941651,0.3752458322674619,0.330706612533839,0.04453921973362296,0.06411083208358362,-0.2708308766054255,0.025857233345214947,-0.29668810995064043,-0.4270600543071992
2019-02-13 11:39:00,11.6,37.2,-1.5,52.0,17.3,46.6,-0.1,39.9,0.003135557841720471,19.577282472232838,-2.220189810658731,0.8107671917284592,0.4024435676883686,0.24123760864636085,0.16120595904200774,0.23204376351508513,0.0017277266612845683,2.8073665599372775,-9.126715580726398,0.7717256593831444,0.06062963191222774,-0.032690326359960185,0.09331995827218792,0.1343270091083073,0.005702686972690816,31.844295073452464,5.769951774333322,0.8303930218195684,0.6391410299441665,0.35288260082410716,0.2862584291200594,0.4120473190052834,0.0014881383416682325,3.6209653835415785,-10.804600463766931,0.7754049136664227,0.07782955975049248,-0.0021680846396696196,0.0799976443901621,0.11515054770275232,0.34181393577614083,0.273927935006321,0.06788600076981982,0.09771675440677782,0.5613114701936741,0.35505068546377677,0.20626078472989728,0.2968967713025311
2019-02-13 11:40:00,17.7,26.0,2.2,51.4,10.8,16.8,9.5,94.9,0.003250412061035112,26.039326354380798,-1.792555829818923,0.8282878485696457,0.5239588789361816,0.3603828834114552,0.16357599552472646,0.23545525145502397,0.0022678007634089293,7.89397514611723,-6.016191023785829,0.7829142827423099,0.16804681602493027,0.04730627362014203,0.12074054240478824,0.17379686231796784,0.0013389750488178413,14.239678576695077,-11.979394095763318,0.8061657116543598,0.2943910573810223,0.22515846353830635,0.06923259384271593,0.09965507310426927,0.006996294197615733,27.174700742990566,8.724304059954193,0.8097583679154087,0.559317071604694,0.19917400338542554,0.36014306821926845,0.5183986587722376,0.3559120629112514,0.31307660979131313,0.04283545311993822,0.061658389137056124,-0.26492601422367174,0.025984460152880806,-0.2909104743765525,-0.4187435856679683
2019-02-13 11:41:00,13.1,36.7,-0.8,52.7,17.2,46.2,-0.2,44.5,0.0034156628034595978,21.80193772627166,-1.2010558791900436,0.8154033474169252,0.44562685439332794,0.2710185312341201,0.17460832315920782,0.25133545116879163,0.0018561790887198755,3.834823578284297,-8.313332684498477,0.7738736262714694,0.08258935843656443,-0.017390443245334505,0.09997980168189893,0.14391334908230155,0.005617308649132468,31.52648389580127,5.554502295951238,0.8299942084652857,0.6330663429988632,0.35095817107443433,0.2821081719244289,0.40607333823588315,0.0016464952179468762,3.9160901553114584,-9.670245468305112,0.7753178140983051,0.08418247081178945,-0.0043378852969339155,0.08852035610872337,0.12741834545837832,0.3630374959567635,0.2884089744794546,0.07462852147730889,0.10742210208649008,0.5488838721870738,0.35529605637136824,0.1935878158157055,0.27865499277750483
2019-02-13 11:42:00,17.9,23.4,1.8,46.3,10.8,18.4,8.8,94.2,0.0029610986203391833,25.50877926534214,-2.8981460628676103,0.8284738667906181,0.5131680528873988,0.3641851268445839,0.14898292604281488,0.21444963364819433,0.0019842989913567547,6.779978764806161,-7.551995285130403,0.781421895431576,0.1446077295001997,0.03875940764835408,0.10584832185184562,0.15236063921097334,0.001466797212098608,14.56185357231127,-10.965866516590197,0.8063310328601481,0.30098997762450647,0.22516380371744968,0.07582617390705679,0.10914603201335643,0.006620396958600129,25.515571178749326,7.919918554036144,0.8072702024043443,0.5267870886095443,0.18494341296983227,0.34184367563971196,0.492058069693308,0.368560323387199,0.3254257191962298,0.04313460419096926,0.06208899443722099,-0.2257971109850378,0.04022039074761741,-0.26601750173265515,-0.3829120376799516
2019-02-13 11:43:00,13.5,38.1,-1.3,54.7,17.5,45.8,-0.2,47.5,0.0036410735381691623,22.776048778402412,-0.4353225550857758,0.8168370870644205,0.4647203450783522,0.2789157527230654,0.1858045923552868,0.2674516323386775,0.0018482899648871105,3.310436189780055,-8.361775114184475,0.772443123866437,0.07142783046622649,-0.02831140511322809,0.09973923557945458,0.14356707240545244,0.005675845343530312,31.979574968958076,5.702530132935749,0.8309292841113177,0.6414419690591835,0.35671478718370786,0.28472718187547563,0.4098432046188373,0.0017578085972680872,4.1944447328638725,-8.931371252172262,0.775456206100965,0.09015004543699001,-0.004337974801492418,0.09448802023848243,0.13600834580509263,0.3932925146121257,0.3072271578362935,0.08606535677583221,0.12388455993322509,0.5512919236221935,0.36105276198520025,0.1902391616369932,0.27383485881374464
2019-02-13 11:44:00,17.9,24.7,2.4,48.5,10.7,17.0,8.8,94.3,0.0031264309988718905,25.927617350536647,-2.2547866688062186,0.8286930493758974,0.5214559916578515,0.3641962371953403,0.15725975446251123,0.2263635010256059,0.0021702490946816626,7.851594504876999,-6.523690667426543,0.7833605133518411,0.1670494059685158,0.051568455769855887,0.11548095019865992,0.16622607785492832,0.0013459356627291196,14.156379820907645,-11.92196092050061,0.805890799974714,0.29276877672408846,0.22315253978911026,0.0696162369349782,0.10020729826706176,0.006627499867849602,25.53344837739278,7.935492440761209,0.8072793243796601,0.5271502193909879,0.1849436524502553,0.34220656694073265,0.49258042422496506,0.3544065856893357,0.3126277814254844,0.041778804263851305,0.06013742317067758,-0.23438144266689948,0.03820888733885497,-0.27259033000575444,-0.3923731259579033
2019-02-13 11:45:00,13.4,37.7,-1.6,56.5,17.4,44.7,0.0,50.1,0.003579079819159446,22.518245831303787,-0.6414702928509044,0.8164712124029784,0.4596660500543906,0.2769431629980908,0.1827228870562998,0.26301575106064745,0.0018620702923478484,3.042060142157668,-8.2772814288261,0.771607739168948,0.0657082605520539,-0.034883390809076466,0.10059165136113035,0.14479406033589334,0.005503121781503303,31.440544121331435,5.261736334388729,0.8304148097808794,0.6310208615223601,0.35478727694448164,0.2762335845778785,0.3976173148661984,0.001885220885337417,4.71493743422888,-8.136618165118115,0.7761829332314906,0.10124197171318733,0.0,0.10124197171318733,0.1457301472081065,0.39395778950233673,0.3118265538071673,0.08213123569516945,0.11822169072475411,0.5297788898091729,0.35478727694448164,0.17499161286469117,0.2518871676580919
2019-02-13 11:46:00,17.3,23.3,2.1,46.0,10.3,17.9,8.3,90.3,0.0028383317196312725,24.59109879624088,-3.397607124104809,0.8266035490625929,0.4958261394701312,0.3526969122678843,0.1431292272022469,0.20602367770015556,0.0020142920006424683,7.157979467435249,-7.380300589965643,0.7823121141698914,0.15249624239447696,0.0451702744430039,0.10732596795147306,0.15448759881059695,0.001379934046075421,13.83867009305224,-11.645293377053875,0.8047990377114141,0.28658645294451196,0.21511488286889904,0.07147157007561292,0.10287790974498452,0.006130021557536063,23.77282083336192,6.806838668222326,0.8052099662060442,0.49206256403270265,0.17472951719121554,0.3173330468414871,0.456776876701061,0.34332989707565426,0.3075266378248804,0.03580325925077385,0.051536078889558606,-0.2054761110881907,0.0403853656776835,-0.2458614767658742,-0.3538989669560765
2019-02-13 11:47:00,13.9,38.3,-1.5,59.0,17.5,45.2,0.7,53.7,0.0037573988047698522,23.474925668041674,-0.05707747090460913,0.818129020032595,0.47822379056843645,0.286785884064093,0.19143790650434345,0.27556036122176575,0.001961038546516,3.3902478929718245,-7.686798118624765,0.7720143462985429,0.07319052012497175,-0.03269173945460807,0.10588225957957982,0.1524094899985955,0.005600819727912681,31.789566032665057,5.512556302248868,0.8308299586884224,0.6377070241675202,0.35670989206236225,0.280997132105158,0.4044740805991878,0.002126855658301845,6.0261532835371785,-6.756205337066383,0.7784734595215408,0.1290164575689993,0.015134047998646089,0.1138824095703532,0.16392509974141206,0.4050332704434647,0.31947762351870107,0.08555564692476363,0.12315087122317026,0.508690566598521,0.34157584406371616,0.16711472253480478,0.24054898085777576
2019-02-13 11:48:00,16.8,21.1,0.8,45.1,10.4,18.6,8.6,86.8,0.0024887658393813092,23.200672699606052,-4.9370303633344435,0.8247189075000785,0.46886020777537557,0.3430718268759909,0.12578838089938466,0.18106284335777076,0.0017982421994459572,5.304800402550339,-8.67358549691918,0.7783476792023467,0.11359106271520196,0.017288689089076124,0.09630237362612584,0.13861997003360776,0.0014436587458332793,14.100090885305814,-11.14316582190839,0.8051652709564004,0.2918674255236503,0.21712934268176243,0.07473808284188788,0.10757980736937074,0.006012453504999301,23.78207753176136,6.5281771717209836,0.8059173657739073,0.4918220846154178,0.18084838651252436,0.31097369810289344,0.4476230760377514,0.3552691450601736,0.3257831377869148,0.029486007273258813,0.042442873324162994,-0.19995465909176752,0.03628095616923807,-0.23623561526100556,-0.3400432686683807
2019-02-13 11:49:00,13.5,40.1,-2.0,59.6,17.5,44.3,0.9,54.6,0.0038333839940330222,23.261703353551187,0.21125884861612576,0.8170881805071352,0.4744837401171223,0.2789256270150961,0.1955581131020262,0.28149108643234483,0.001899865478716329,2.7327050478913733,-8.04845416731812,0.7705178210513803,0.05910970893492911,-0.04366886915138469,0.1027785780863138,0.14794197565403025,0.005488314928609062,31.504637784258705,5.223376123918342,0.830681015068612,0.6321046067977631,0.3567025493803016,0.27540205741746154,0.3964203945233352,0.0021941884807383477,6.396629849513567,-6.397237904824905,0.7791260494594993,0.13683343993677446,0.01944410363846202,0.11738933629831244,0.16897305504755092,0.4153740311821932,0.3225944961664808,0.0927795350157124,0.13354911077831458,0.4952711668609887,0.3372584457418396,0.1580127211191491,0.2274473394757843
2019-02-13 11:50:00,16.7,21.7,0.6,43.3,10.3,18.4,9.4,85.7,0.0025435509491043232,23.23829245174424,-4.683121793917401,0.8245068022802039,0.46974127214551953,0.3411508447911065,0.128590427354413,0.1850961769195868,0.0017014385418357987,4.860740451072141,-9.299997407124792,0.7776587331936523,0.10417466864739586,0.01297575727625417,0.0911989113711417,0.13127392280532188,0.0014185676019743342,13.936010872109916,-11.338399641563015,0.8048489171632879,0.2885844074775295,0.21511642491830454,0.07346798255922496,0.10575159424758486,0.006268403556783658,25.240033298663878,7.128779526198173,0.8085350904880015,0.520283196849872,0.19712102615476726,0.3231621706951048,0.4651674588174238,0.36556660349812364,0.32817508751485236,0.03739151598327131,0.05382225411426492,-0.2316987893723425,0.017995398763537285,-0.24969418813587982,-0.3594158645698389
