Date/Time,U1_AVE(V),I1_AVE(A),P_AVE(W),WP+(Wh),WP-(Wh),St,PF_AVE
43566.43639,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00
43566.4364,2.01E+02,2.15E+00,-3.55E+02,0.00E+00,-1.00E-01,0,8.22E-01
43566.43641,2.01E+02,2.14E+00,-3.53E+02,0.00E+00,-2.00E-01,0,8.21E-01
43566.43642,2.01E+02,2.15E+00,-3.54E+02,0.00E+00,-2.90E-01,0,8.21E-01
43566.43644,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-3.90E-01,0,8.20E-01
43566.43645,2.01E+02,2.15E+00,-3.54E+02,0.00E+00,-4.90E-01,0,8.20E-01
43566.43646,2.01E+02,2.16E+00,-3.56E+02,0.00E+00,-5.90E-01,0,8.20E-01
43566.43647,2.01E+02,2.16E+00,-3.55E+02,0.00E+00,-6.90E-01,0,8.19E-01
43566.43648,2.00E+02,2.16E+00,-3.55E+02,0.00E+00,-7.90E-01,0,8.19E-01
43566.43649,2.00E+02,2.17E+00,-3.56E+02,0.00E+00,-8.90E-01,0,8.17E-01
43566.4365,2.00E+02,2.16E+00,-3.53E+02,0.00E+00,-9.80E-01,0,8.18E-01
43566.43652,2.00E+02,2.17E+00,-3.55E+02,0.00E+00,-1.08E+00,0,8.17E-01
43566.43653,2.01E+02,2.17E+00,-3.56E+02,0.00E+00,-1.18E+00,0,8.18E-01
43566.43654,2.01E+02,2.18E+00,-3.60E+02,0.00E+00,-1.28E+00,0,8.21E-01
43566.43655,2.01E+02,2.16E+00,-3.54E+02,0.00E+00,-1.38E+00,0,8.19E-01
43566.43656,2.00E+02,2.17E+00,-3.56E+02,0.00E+00,-1.48E+00,0,8.18E-01
43566.43657,2.00E+02,2.15E+00,-3.54E+02,0.00E+00,-1.58E+00,0,8.20E-01
43566.43659,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.68E+00,0,8.19E-01
43566.4366,2.01E+02,2.15E+00,-3.55E+02,0.00E+00,-1.78E+00,0,8.21E-01
43566.43661,2.01E+02,2.15E+00,-3.55E+02,0.00E+00,-1.87E+00,0,8.21E-01
43566.43662,2.00E+02,2.16E+00,-3.55E+02,0.00E+00,-1.97E+00,0,8.20E-01
43566.43663,2.00E+02,2.19E+00,-3.61E+02,0.00E+00,-2.07E+00,0,8.22E-01
43566.43664,2.01E+02,2.16E+00,-3.56E+02,0.00E+00,-2.17E+00,0,8.20E-01
43566.43666,2.00E+02,2.16E+00,-3.55E+02,0.00E+00,-2.27E+00,0,8.21E-01
43566.43667,2.00E+02,2.17E+00,-3.57E+02,0.00E+00,-2.37E+00,0,8.20E-01
43566.43668,2.00E+02,2.17E+00,-3.57E+02,0.00E+00,-2.47E+00,0,8.19E-01
43566.43669,2.00E+02,2.17E+00,-3.57E+02,0.00E+00,-2.57E+00,0,8.20E-01
43566.4367,2.00E+02,2.18E+00,-3.57E+02,0.00E+00,-2.67E+00,0,8.18E-01
43566.43671,2.00E+02,2.17E+00,-3.57E+02,0.00E+00,-2.77E+00,0,8.20E-01
43566.43672,2.00E+02,2.17E+00,-3.57E+02,0.00E+00,-2.87E+00,0,8.21E-01
43566.43674,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-2.96E+00,0,8.20E-01
43566.43675,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-3.06E+00,0,8.21E-01
43566.43676,2.00E+02,2.19E+00,-3.58E+02,0.00E+00,-3.16E+00,0,8.20E-01
43566.43677,2.00E+02,2.19E+00,-3.59E+02,0.00E+00,-3.26E+00,0,8.21E-01
43566.43678,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-3.36E+00,0,8.20E-01
43566.43679,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-3.46E+00,0,8.20E-01
43566.43681,2.00E+02,2.22E+00,-3.65E+02,0.00E+00,-3.56E+00,0,8.23E-01
43566.43682,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-3.66E+00,0,8.19E-01
43566.43683,2.00E+02,2.19E+00,-3.58E+02,0.00E+00,-3.76E+00,0,8.19E-01
43566.43684,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-3.86E+00,0,8.20E-01
43566.43685,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-3.96E+00,0,8.21E-01
43566.43686,2.00E+02,2.20E+00,-3.63E+02,0.00E+00,-4.06E+00,0,8.24E-01
43566.43688,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-4.16E+00,0,8.22E-01
43566.43689,2.00E+02,2.19E+00,-3.60E+02,0.00E+00,-4.26E+00,0,8.21E-01
43566.4369,2.00E+02,2.18E+00,-3.58E+02,0.00E+00,-4.36E+00,0,8.20E-01
43566.43691,2.00E+02,2.19E+00,-3.60E+02,0.00E+00,-4.46E+00,0,8.21E-01
43566.43692,2.00E+02,2.18E+00,-3.59E+02,0.00E+00,-4.56E+00,0,8.21E-01
43566.43693,2.00E+02,2.19E+00,-3.59E+02,0.00E+00,-4.66E+00,0,8.20E-01
43566.43694,2.00E+02,2.19E+00,-3.59E+02,0.00E+00,-4.76E+00,0,8.21E-01
43566.43696,2.00E+02,2.18E+00,-3.59E+02,0.00E+00,-4.86E+00,0,8.20E-01
43566.43697,2.00E+02,2.18E+00,-3.59E+02,0.00E+00,-4.96E+00,0,8.21E-01
43566.43698,2.00E+02,2.22E+00,-3.66E+02,0.00E+00,-5.06E+00,0,8.23E-01
43566.43699,2.00E+02,2.18E+00,-3.59E+02,0.00E+00,-5.16E+00,0,8.21E-01
43566.437,2.00E+02,2.19E+00,-3.58E+02,0.00E+00,-5.26E+00,0,8.19E-01
43566.43701,2.00E+02,2.15E+00,-3.50E+02,0.00E+00,-5.36E+00,0,8.18E-01
43566.43703,2.00E+02,2.12E+00,-3.45E+02,0.00E+00,-5.45E+00,0,8.16E-01
43566.43704,1.99E+02,2.10E+00,-3.41E+02,0.00E+00,-5.55E+00,0,8.15E-01
43566.43705,2.00E+02,2.10E+00,-3.43E+02,0.00E+00,-5.64E+00,0,8.17E-01
43566.43706,2.00E+02,2.09E+00,-3.42E+02,0.00E+00,-5.74E+00,0,8.17E-01
43566.43707,2.00E+02,2.09E+00,-3.41E+02,0.00E+00,-5.83E+00,0,8.17E-01
43566.43708,2.00E+02,2.09E+00,-3.41E+02,0.00E+00,-5.93E+00,0,8.18E-01
43566.43709,2.00E+02,2.08E+00,-3.41E+02,0.00E+00,-6.02E+00,0,8.18E-01
43566.43711,2.00E+02,2.08E+00,-3.41E+02,0.00E+00,-6.12E+00,0,8.19E-01
43566.43712,2.00E+02,2.08E+00,-3.41E+02,0.00E+00,-6.21E+00,0,8.19E-01
43566.43713,2.00E+02,2.05E+00,-3.36E+02,0.00E+00,-6.31E+00,0,8.18E-01
43566.43714,2.00E+02,2.00E+00,-3.28E+02,0.00E+00,-6.40E+00,0,8.16E-01
43566.43715,2.01E+02,2.01E+00,-3.29E+02,0.00E+00,-6.49E+00,0,8.17E-01
43566.43716,2.00E+02,1.95E+00,-3.18E+02,0.00E+00,-6.58E+00,0,8.14E-01
43566.43718,2.01E+02,1.95E+00,-3.19E+02,0.00E+00,-6.66E+00,0,8.13E-01
43566.43719,2.01E+02,1.97E+00,-3.22E+02,0.00E+00,-6.75E+00,0,8.16E-01
43566.4372,2.00E+02,1.96E+00,-3.21E+02,0.00E+00,-6.84E+00,0,8.16E-01
43566.43721,2.00E+02,1.95E+00,-3.18E+02,0.00E+00,-6.93E+00,0,8.14E-01
43566.43722,2.00E+02,1.95E+00,-3.17E+02,0.00E+00,-7.02E+00,0,8.12E-01
43566.43723,2.00E+02,1.95E+00,-3.17E+02,0.00E+00,-7.11E+00,0,8.12E-01
43566.43725,2.00E+02,1.96E+00,-3.18E+02,0.00E+00,-7.20E+00,0,8.13E-01
43566.43726,2.00E+02,1.94E+00,-3.16E+02,0.00E+00,-7.28E+00,0,8.13E-01
43566.43727,2.00E+02,1.95E+00,-3.17E+02,0.00E+00,-7.37E+00,0,8.12E-01
43566.43728,2.00E+02,1.95E+00,-3.16E+02,0.00E+00,-7.46E+00,0,8.13E-01
43566.43729,2.00E+02,1.95E+00,-3.18E+02,0.00E+00,-7.55E+00,0,8.13E-01
43566.4373,2.00E+02,1.95E+00,-3.18E+02,0.00E+00,-7.64E+00,0,8.14E-01
43566.43731,2.01E+02,1.94E+00,-3.17E+02,0.00E+00,-7.72E+00,0,8.14E-01
43566.43733,2.01E+02,1.96E+00,-3.20E+02,0.00E+00,-7.81E+00,0,8.15E-01
43566.43734,2.01E+02,1.95E+00,-3.20E+02,0.00E+00,-7.90E+00,0,8.16E-01
43566.43735,2.00E+02,1.95E+00,-3.17E+02,0.00E+00,-7.99E+00,0,8.12E-01
43566.43736,2.01E+02,1.92E+00,-3.12E+02,0.00E+00,-8.08E+00,0,8.11E-01
43566.43737,2.01E+02,1.90E+00,-3.08E+02,0.00E+00,-8.16E+00,0,8.09E-01
43566.43738,2.01E+02,1.85E+00,-3.00E+02,0.00E+00,-8.25E+00,0,8.08E-01
43566.4374,2.01E+02,1.82E+00,-2.94E+02,0.00E+00,-8.33E+00,0,8.04E-01
43566.43741,2.01E+02,1.80E+00,-2.91E+02,0.00E+00,-8.41E+00,0,8.05E-01
43566.43742,2.01E+02,1.79E+00,-2.90E+02,0.00E+00,-8.49E+00,0,8.06E-01
43566.43743,2.01E+02,1.79E+00,-2.91E+02,0.00E+00,-8.57E+00,0,8.06E-01
43566.43744,2.01E+02,1.80E+00,-2.92E+02,0.00E+00,-8.65E+00,0,8.06E-01
43566.43745,2.01E+02,1.79E+00,-2.91E+02,0.00E+00,-8.73E+00,0,8.06E-01
43566.43747,2.01E+02,1.79E+00,-2.91E+02,0.00E+00,-8.81E+00,0,8.06E-01
43566.43748,2.01E+02,1.79E+00,-2.90E+02,0.00E+00,-8.89E+00,0,8.04E-01
43566.43749,2.01E+02,1.79E+00,-2.90E+02,0.00E+00,-8.97E+00,0,8.05E-01
43566.4375,2.01E+02,1.81E+00,-2.92E+02,0.00E+00,-9.05E+00,0,8.04E-01
43566.43751,2.01E+02,1.82E+00,-2.96E+02,0.00E+00,-9.14E+00,0,8.06E-01
43566.43752,2.01E+02,1.79E+00,-2.90E+02,0.00E+00,-9.22E+00,0,8.05E-01
43566.43753,2.01E+02,1.78E+00,-2.89E+02,0.00E+00,-9.30E+00,0,8.05E-01
43566.43755,2.01E+02,1.79E+00,-2.91E+02,0.00E+00,-9.38E+00,0,8.06E-01
43566.43756,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.46E+00,0,8.04E-01
43566.43757,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.54E+00,0,8.04E-01
43566.43758,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.62E+00,0,8.04E-01
43566.43759,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.70E+00,0,8.03E-01
43566.4376,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.78E+00,0,8.03E-01
43566.43762,2.01E+02,1.78E+00,-2.88E+02,0.00E+00,-9.86E+00,0,8.02E-01
43566.43763,2.01E+02,1.77E+00,-2.86E+02,0.00E+00,-9.94E+00,0,8.03E-01
43566.43764,2.01E+02,1.78E+00,-2.87E+02,0.00E+00,-1.00E+01,0,8.02E-01
43566.43765,2.01E+02,1.77E+00,-2.86E+02,0.00E+00,-1.01E+01,0,8.02E-01
43566.43766,2.01E+02,1.77E+00,-2.86E+02,0.00E+00,-1.02E+01,0,8.03E-01
43566.43767,2.01E+02,1.77E+00,-2.87E+02,0.00E+00,-1.03E+01,0,8.04E-01
43566.43769,2.02E+02,1.77E+00,-2.86E+02,0.00E+00,-1.03E+01,0,8.03E-01
43566.4377,2.01E+02,1.78E+00,-2.89E+02,0.00E+00,-1.04E+01,0,8.08E-01
43566.43771,2.02E+02,1.76E+00,-2.86E+02,0.00E+00,-1.05E+01,0,8.05E-01
43566.43772,2.02E+02,1.77E+00,-2.86E+02,0.00E+00,-1.06E+01,0,8.05E-01
43566.43773,2.01E+02,1.77E+00,-2.87E+02,0.00E+00,-1.07E+01,0,8.05E-01
43566.43774,2.02E+02,1.76E+00,-2.86E+02,0.00E+00,-1.07E+01,0,8.05E-01
43566.43775,2.02E+02,1.76E+00,-2.87E+02,0.00E+00,-1.08E+01,0,8.06E-01
43566.43777,2.02E+02,1.76E+00,-2.86E+02,0.00E+00,-1.09E+01,0,8.05E-01
43566.43778,2.01E+02,1.78E+00,-2.87E+02,0.00E+00,-1.10E+01,0,8.04E-01
43566.43779,2.02E+02,1.76E+00,-2.86E+02,0.00E+00,-1.11E+01,0,8.06E-01
43566.4378,2.01E+02,1.76E+00,-2.86E+02,0.00E+00,-1.11E+01,0,8.05E-01
43566.43781,2.01E+02,1.77E+00,-2.87E+02,0.00E+00,-1.12E+01,0,8.05E-01
43566.43782,2.01E+02,1.79E+00,-2.90E+02,0.00E+00,-1.13E+01,0,8.06E-01
43566.43784,2.01E+02,1.82E+00,-2.96E+02,0.00E+00,-1.14E+01,0,8.09E-01
43566.43785,2.01E+02,1.85E+00,-2.99E+02,0.00E+00,-1.15E+01,0,8.07E-01
43566.43786,2.01E+02,1.84E+00,-2.99E+02,0.00E+00,-1.15E+01,0,8.09E-01
43566.43787,2.01E+02,1.85E+00,-3.00E+02,0.00E+00,-1.16E+01,0,8.09E-01
43566.43788,2.01E+02,1.85E+00,-3.00E+02,0.00E+00,-1.17E+01,0,8.07E-01
43566.43789,2.01E+02,1.85E+00,-3.00E+02,0.00E+00,-1.18E+01,0,8.05E-01
43566.43791,2.01E+02,1.85E+00,-2.99E+02,0.00E+00,-1.19E+01,0,8.05E-01
43566.43792,2.01E+02,1.85E+00,-3.00E+02,0.00E+00,-1.20E+01,0,8.05E-01
43566.43793,2.01E+02,1.85E+00,-2.99E+02,0.00E+00,-1.20E+01,0,8.06E-01
43566.43794,2.01E+02,1.87E+00,-3.05E+02,0.00E+00,-1.21E+01,0,8.10E-01
43566.43795,2.01E+02,1.90E+00,-3.12E+02,0.00E+00,-1.22E+01,0,8.14E-01
43566.43796,2.01E+02,1.91E+00,-3.15E+02,0.00E+00,-1.23E+01,0,8.17E-01
43566.43797,2.01E+02,1.92E+00,-3.15E+02,0.00E+00,-1.24E+01,0,8.16E-01
43566.43799,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-1.25E+01,0,8.16E-01
43566.438,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-1.26E+01,0,8.15E-01
43566.43801,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-1.27E+01,0,8.14E-01
43566.43802,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-1.27E+01,0,8.15E-01
43566.43803,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-1.28E+01,0,8.14E-01
43566.43804,2.01E+02,1.93E+00,-3.14E+02,0.00E+00,-1.29E+01,0,8.13E-01
43566.43806,2.01E+02,1.95E+00,-3.19E+02,0.00E+00,-1.30E+01,0,8.14E-01
43566.43807,2.01E+02,1.98E+00,-3.24E+02,0.00E+00,-1.31E+01,0,8.14E-01
43566.43808,2.01E+02,2.03E+00,-3.33E+02,0.00E+00,-1.32E+01,0,8.16E-01
43566.43809,2.01E+02,2.08E+00,-3.41E+02,0.00E+00,-1.33E+01,0,8.17E-01
43566.4381,2.01E+02,2.12E+00,-3.49E+02,0.00E+00,-1.34E+01,0,8.19E-01
43566.43811,2.01E+02,2.15E+00,-3.54E+02,0.00E+00,-1.35E+01,0,8.20E-01
43566.43813,2.01E+02,2.14E+00,-3.54E+02,0.00E+00,-1.36E+01,0,8.21E-01
43566.43814,2.01E+02,2.15E+00,-3.55E+02,0.00E+00,-1.37E+01,0,8.21E-01
43566.43815,2.01E+02,2.16E+00,-3.56E+02,0.00E+00,-1.38E+01,0,8.21E-01
43566.43816,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.39E+01,0,8.21E-01
43566.43817,2.01E+02,2.16E+00,-3.56E+02,0.00E+00,-1.40E+01,0,8.21E-01
43566.43818,2.01E+02,2.15E+00,-3.56E+02,0.00E+00,-1.41E+01,0,8.23E-01
43566.43819,2.01E+02,2.15E+00,-3.56E+02,0.00E+00,-1.42E+01,0,8.24E-01
43566.43821,2.01E+02,2.16E+00,-3.58E+02,0.00E+00,-1.43E+01,0,8.23E-01
43566.43822,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.44E+01,0,8.22E-01
43566.43823,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.45E+01,0,8.23E-01
43566.43824,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.46E+01,0,8.24E-01
43566.43825,2.01E+02,2.16E+00,-3.58E+02,0.00E+00,-1.47E+01,0,8.23E-01
43566.43826,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.48E+01,0,8.24E-01
43566.43828,2.01E+02,2.16E+00,-3.58E+02,0.00E+00,-1.49E+01,0,8.23E-01
43566.43829,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.50E+01,0,8.23E-01
43566.4383,2.01E+02,2.16E+00,-3.56E+02,0.00E+00,-1.51E+01,0,8.21E-01
43566.43831,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.52E+01,0,8.21E-01
43566.43832,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.53E+01,0,8.21E-01
43566.43833,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.54E+01,0,8.21E-01
43566.43834,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.55E+01,0,8.20E-01
43566.43836,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.56E+01,0,8.21E-01
43566.43837,2.01E+02,2.20E+00,-3.64E+02,0.00E+00,-1.57E+01,0,8.24E-01
43566.43838,2.01E+02,2.19E+00,-3.63E+02,0.00E+00,-1.58E+01,0,8.23E-01
43566.43839,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.59E+01,0,8.21E-01
43566.4384,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.60E+01,0,8.21E-01
43566.43841,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.61E+01,0,8.20E-01
43566.43843,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.62E+01,0,8.21E-01
43566.43844,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.63E+01,0,8.21E-01
43566.43845,2.01E+02,2.16E+00,-3.58E+02,0.00E+00,-1.64E+01,0,8.21E-01
43566.43846,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.65E+01,0,8.22E-01
43566.43847,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.66E+01,0,8.22E-01
43566.43848,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.67E+01,0,8.21E-01
43566.4385,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.68E+01,0,8.22E-01
43566.43851,2.01E+02,2.16E+00,-3.58E+02,0.00E+00,-1.69E+01,0,8.21E-01
43566.43852,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.70E+01,0,8.21E-01
43566.43853,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.71E+01,0,8.21E-01
43566.43854,2.01E+02,2.20E+00,-3.65E+02,0.00E+00,-1.72E+01,0,8.23E-01
43566.43855,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.73E+01,0,8.22E-01
43566.43856,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.74E+01,0,8.21E-01
43566.43858,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.75E+01,0,8.20E-01
43566.43859,2.01E+02,2.18E+00,-3.60E+02,0.00E+00,-1.76E+01,0,8.20E-01
43566.4386,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.76E+01,0,8.21E-01
43566.43861,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.77E+01,0,8.20E-01
43566.43862,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.78E+01,0,8.20E-01
43566.43863,2.01E+02,2.18E+00,-3.59E+02,0.00E+00,-1.79E+01,0,8.22E-01
43566.43865,2.01E+02,2.16E+00,-3.57E+02,0.00E+00,-1.80E+01,0,8.21E-01
43566.43866,2.01E+02,2.18E+00,-3.60E+02,0.00E+00,-1.81E+01,0,8.22E-01
43566.43867,2.01E+02,2.17E+00,-3.57E+02,0.00E+00,-1.82E+01,0,8.21E-01
43566.43868,2.01E+02,2.19E+00,-3.60E+02,0.00E+00,-1.83E+01,0,8.21E-01
43566.43869,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.84E+01,0,8.21E-01
43566.4387,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.85E+01,0,8.22E-01
43566.43872,2.01E+02,2.19E+00,-3.63E+02,0.00E+00,-1.86E+01,0,8.24E-01
43566.43873,2.01E+02,2.17E+00,-3.58E+02,0.00E+00,-1.87E+01,0,8.22E-01
43566.43874,2.01E+02,2.17E+00,-3.59E+02,0.00E+00,-1.88E+01,0,8.22E-01
43566.43875,2.01E+02,2.14E+00,-3.53E+02,0.00E+00,-1.89E+01,0,8.22E-01
43566.43876,2.01E+02,2.09E+00,-3.46E+02,0.00E+00,-1.90E+01,0,8.20E-01
43566.43877,2.01E+02,2.08E+00,-3.43E+02,0.00E+00,-1.91E+01,0,8.20E-01
43566.43878,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-1.92E+01,0,8.19E-01
43566.4388,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-1.93E+01,0,8.19E-01
43566.43881,2.01E+02,2.07E+00,-3.42E+02,0.00E+00,-1.94E+01,0,8.19E-01
43566.43882,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-1.95E+01,0,8.19E-01
43566.43883,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-1.96E+01,0,8.19E-01
43566.43884,2.01E+02,2.07E+00,-3.40E+02,0.00E+00,-1.97E+01,0,8.18E-01
43566.43885,2.01E+02,2.07E+00,-3.40E+02,0.00E+00,-1.98E+01,0,8.19E-01
43566.43887,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-1.99E+01,0,8.18E-01
43566.43888,2.01E+02,2.07E+00,-3.40E+02,0.00E+00,-2.00E+01,0,8.18E-01
43566.43889,2.01E+02,2.10E+00,-3.46E+02,0.00E+00,-2.01E+01,0,8.20E-01
43566.4389,2.01E+02,2.07E+00,-3.40E+02,0.00E+00,-2.02E+01,0,8.17E-01
43566.43891,2.01E+02,2.07E+00,-3.40E+02,0.00E+00,-2.03E+01,0,8.18E-01
43566.43892,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-2.04E+01,0,8.18E-01
43566.43894,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-2.05E+01,0,8.19E-01
43566.43895,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-2.06E+01,0,8.18E-01
43566.43896,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-2.07E+01,0,8.18E-01
43566.43897,2.01E+02,2.08E+00,-3.41E+02,0.00E+00,-2.07E+01,0,8.18E-01
43566.43898,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-2.08E+01,0,8.18E-01
43566.43899,2.01E+02,2.09E+00,-3.43E+02,0.00E+00,-2.09E+01,0,8.18E-01
43566.439,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-2.10E+01,0,8.19E-01
43566.43902,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-2.11E+01,0,8.18E-01
43566.43903,2.01E+02,2.08E+00,-3.43E+02,0.00E+00,-2.12E+01,0,8.22E-01
43566.43904,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-2.13E+01,0,8.20E-01
43566.43905,2.01E+02,2.07E+00,-3.41E+02,0.00E+00,-2.14E+01,0,8.20E-01
43566.43906,2.01E+02,2.10E+00,-3.46E+02,0.00E+00,-2.15E+01,0,8.21E-01
43566.43907,2.01E+02,2.11E+00,-3.46E+02,0.00E+00,-2.16E+01,0,8.20E-01
43566.43909,2.01E+02,2.08E+00,-3.42E+02,0.00E+00,-2.17E+01,0,8.20E-01
43566.4391,2.01E+02,2.03E+00,-3.34E+02,0.00E+00,-2.18E+01,0,8.18E-01
43566.43911,2.01E+02,1.99E+00,-3.27E+02,0.00E+00,-2.19E+01,0,8.17E-01
43566.43912,2.01E+02,1.95E+00,-3.20E+02,0.00E+00,-2.20E+01,0,8.15E-01
43566.43913,2.01E+02,1.93E+00,-3.17E+02,0.00E+00,-2.21E+01,0,8.15E-01
43566.43914,2.01E+02,1.94E+00,-3.18E+02,0.00E+00,-2.21E+01,0,8.15E-01
43566.43916,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.22E+01,0,8.14E-01
43566.43917,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.23E+01,0,8.13E-01
43566.43918,2.01E+02,1.94E+00,-3.16E+02,0.00E+00,-2.24E+01,0,8.12E-01
43566.43919,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.25E+01,0,8.12E-01
43566.4392,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.26E+01,0,8.13E-01
43566.43921,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.27E+01,0,8.12E-01
43566.43922,2.01E+02,1.94E+00,-3.16E+02,0.00E+00,-2.28E+01,0,8.12E-01
43566.43924,2.01E+02,1.94E+00,-3.15E+02,0.00E+00,-2.28E+01,0,8.12E-01
43566.43925,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.29E+01,0,8.12E-01
43566.43926,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-2.30E+01,0,8.12E-01
43566.43927,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.31E+01,0,8.13E-01
43566.43928,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.32E+01,0,8.13E-01
43566.43929,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.33E+01,0,8.13E-01
43566.43931,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.34E+01,0,8.13E-01
43566.43932,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.35E+01,0,8.13E-01
43566.43933,2.01E+02,1.92E+00,-3.15E+02,0.00E+00,-2.35E+01,0,8.13E-01
43566.43934,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.36E+01,0,8.13E-01
43566.43935,2.01E+02,1.92E+00,-3.13E+02,0.00E+00,-2.37E+01,0,8.13E-01
43566.43936,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.38E+01,0,8.13E-01
43566.43938,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.39E+01,0,8.13E-01
43566.43939,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.40E+01,0,8.13E-01
43566.4394,2.01E+02,1.92E+00,-3.14E+02,0.00E+00,-2.41E+01,0,8.13E-01
43566.43941,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.42E+01,0,8.13E-01
43566.43942,2.01E+02,1.93E+00,-3.15E+02,0.00E+00,-2.42E+01,0,8.11E-01
43566.43943,2.01E+02,1.94E+00,-3.15E+02,0.00E+00,-2.43E+01,0,8.11E-01
43566.43944,2.01E+02,1.94E+00,-3.15E+02,0.00E+00,-2.44E+01,0,8.11E-01
43566.43946,2.01E+02,1.94E+00,-3.16E+02,0.00E+00,-2.45E+01,0,8.12E-01
43566.43947,2.00E+02,1.94E+00,-3.15E+02,0.00E+00,-2.46E+01,0,8.12E-01
43566.43948,2.01E+02,1.93E+00,-3.16E+02,0.00E+00,-2.47E+01,0,8.12E-01
