Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/15 11:39:31,1585,333,333,360,35,50,68,0
 2019/04/15 11:39:41,1469,333,333,360,35,50,68,0
 2019/04/15 11:39:51,1440,333,333,360,35,50,68,0
 2019/04/15 11:40:02,1671,333,333,360,35,50,68,0
 2019/04/15 11:40:12,1556,333,333,360,35,50,68,0
 2019/04/15 11:40:22,1324,333,333,360,35,50,68,0
 2019/04/15 11:40:32,1440,333,333,360,35,50,68,0
 2019/04/15 11:40:43,1671,333,333,360,35,50,68,0
 2019/04/15 11:40:53,1556,333,333,360,35,50,68,0
 2019/04/15 11:41:03,1353,333,333,360,29,50,68,0
 2019/04/15 11:41:13,1469,333,333,360,29,50,68,0
 2019/04/15 11:41:24,1469,333,333,360,35,50,68,0
 2019/04/15 11:41:34,1469,333,333,360,35,50,68,0
 2019/04/15 11:41:44,1469,333,333,360,35,50,68,0
 2019/04/15 11:41:54,1469,333,333,360,35,50,68,0
 2019/04/15 11:42:05,1469,333,333,360,35,50,68,0
 2019/04/15 11:42:15,1469,333,333,360,35,50,68,0
 2019/04/15 11:42:25,1469,333,333,360,35,50,68,0
 2019/04/15 11:42:35,1469,333,333,360,35,50,68,0
 2019/04/15 11:42:45,1700,333,333,360,35,50,68,0
 2019/04/15 11:42:56,1411,333,333,360,35,50,68,0
 2019/04/15 11:43:06,1469,333,333,360,35,50,68,0
 2019/04/15 11:43:16,1469,333,333,360,35,50,68,0
 2019/04/15 11:43:26,1469,333,333,360,35,50,68,0
 2019/04/15 11:43:37,1469,333,333,360,35,50,68,0
 2019/04/15 11:43:47,1469,333,333,360,35,50,68,0
 2019/04/15 11:43:57,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:07,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:18,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:28,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:38,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:48,1469,333,333,360,35,50,68,0
 2019/04/15 11:44:59,1469,333,333,360,35,50,68,0
 2019/04/15 11:45:09,1469,333,333,360,35,50,68,0
 2019/04/15 11:45:19,1469,333,333,360,35,50,68,0
 2019/04/15 11:45:30,1469,333,333,360,35,50,68,0
 2019/04/15 11:45:40,1469,333,333,360,35,50,68,0
 2019/04/15 11:45:50,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:00,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:11,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:21,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:31,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:41,1469,333,333,360,35,50,68,0
 2019/04/15 11:46:52,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:02,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:12,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:22,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:33,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:43,1469,333,333,360,35,50,68,0
 2019/04/15 11:47:53,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:03,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:14,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:24,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:34,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:44,1469,333,333,360,35,50,68,0
 2019/04/15 11:48:55,1469,333,333,360,35,50,68,0
 2019/04/15 11:49:05,1469,333,333,360,35,50,68,0
 2019/04/15 11:49:15,1295,333,333,360,35,50,68,0
 2019/04/15 11:49:25,1382,333,333,360,35,50,68,0
 2019/04/15 11:49:36,1585,333,333,360,35,50,68,0
 2019/04/15 11:49:46,1469,333,333,360,35,50,68,0
 2019/04/15 11:49:56,1469,333,333,360,35,50,68,0
 2019/04/15 11:50:06,1469,333,333,360,35,50,68,0
 2019/04/15 11:50:17,1295,333,333,360,35,50,68,0
 2019/04/15 11:50:27,1353,333,333,360,35,50,68,0
 2019/04/15 11:50:37,1585,333,333,360,35,50,68,0
 2019/04/15 11:50:47,1469,333,333,360,35,50,68,0
 2019/04/15 11:50:58,1469,333,333,360,35,50,68,0
 2019/04/15 11:51:08,1440,333,333,360,35,50,68,0
 2019/04/15 11:51:18,1440,333,333,360,35,50,68,0
 2019/04/15 11:51:28,1440,333,333,360,35,50,68,0
