Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/11 10:45:48,2598,500,500,360,35,50,68,0
 2019/04/11 10:45:58,2598,500,500,360,35,50,68,0
 2019/04/11 10:46:08,2598,500,500,360,35,50,68,0
 2019/04/11 10:46:19,2598,500,500,360,35,50,68,0
 2019/04/11 10:46:29,2598,500,500,360,35,50,68,0
 2019/04/11 10:46:39,2598,500,500,360,35,50,68,0
 2019/04/11 10:46:49,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:00,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:10,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:20,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:30,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:41,2598,500,500,360,35,50,68,0
 2019/04/11 10:47:51,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:01,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:11,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:22,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:32,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:42,2598,500,500,360,35,50,68,0
 2019/04/11 10:48:52,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:03,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:13,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:23,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:33,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:44,2598,500,500,360,35,50,68,0
 2019/04/11 10:49:54,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:04,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:14,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:25,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:35,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:45,2598,500,500,360,35,50,68,0
 2019/04/11 10:50:55,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:06,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:16,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:26,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:36,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:47,2598,500,500,360,35,50,68,0
 2019/04/11 10:51:57,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:07,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:17,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:28,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:38,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:48,2598,500,500,360,35,50,68,0
 2019/04/11 10:52:58,2598,500,500,360,35,50,68,0
 2019/04/11 10:53:08,2598,500,500,360,35,50,68,0
 2019/04/11 10:53:19,2598,500,500,360,35,50,68,0
 2019/04/11 10:53:29,2598,500,500,360,35,50,68,0
 2019/04/11 10:53:39,2598,500,500,360,35,50,68,0
 2019/04/11 10:53:50,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:00,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:10,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:20,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:31,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:41,2598,500,500,360,35,50,68,0
 2019/04/11 10:54:51,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:01,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:12,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:22,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:32,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:42,2598,500,500,360,35,50,68,0
 2019/04/11 10:55:53,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:03,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:13,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:23,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:34,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:44,2598,500,500,360,35,50,68,0
 2019/04/11 10:56:54,2598,500,500,360,35,50,68,0
 2019/04/11 10:57:04,2598,500,500,360,35,50,68,0
 2019/04/11 10:57:14,2598,500,500,360,35,50,68,0
 2019/04/11 10:57:25,2598,500,500,360,35,50,68,0
