Date/Time,CompOutput(0-5V),SAFanOutput(4-20mA),EAFanOutput(4-20mA),PumpOutput(1-5V),PDVOutput(4-20mA),WatCoilValveOutput(4-20mA),MixingValveOutput(4-20mA),NaN
 2019/04/10 11:00:51,3379,833,833,360,35,50,68,0
 2019/04/10 11:01:01,3379,833,833,360,35,50,68,0
 2019/04/10 11:01:11,3379,833,833,360,35,50,68,0
 2019/04/10 11:01:22,3379,833,833,360,35,50,68,0
 2019/04/10 11:01:32,3379,833,833,360,35,69,68,0
 2019/04/10 11:01:42,3379,833,833,360,35,69,68,0
 2019/04/10 11:01:52,3379,833,833,360,35,61,68,0
 2019/04/10 11:02:03,3379,833,833,360,35,61,68,0
 2019/04/10 11:02:13,3379,833,833,360,35,61,68,0
 2019/04/10 11:02:23,3379,833,833,360,35,50,68,0
 2019/04/10 11:02:33,3379,833,833,360,35,50,68,0
 2019/04/10 11:02:43,3379,833,833,360,35,50,68,0
 2019/04/10 11:02:54,3379,833,833,360,35,50,68,0
 2019/04/10 11:03:04,3379,833,833,360,35,50,68,0
 2019/04/10 11:03:14,3379,833,833,360,35,53,68,0
 2019/04/10 11:03:24,3379,833,833,360,35,53,68,0
 2019/04/10 11:03:35,3379,833,833,360,35,50,68,0
 2019/04/10 11:03:45,3379,833,833,360,35,50,68,0
 2019/04/10 11:03:55,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:05,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:16,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:26,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:36,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:46,3379,833,833,360,35,50,68,0
 2019/04/10 11:04:57,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:07,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:17,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:27,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:37,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:48,3379,833,833,360,35,50,68,0
 2019/04/10 11:05:58,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:08,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:18,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:29,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:39,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:49,3379,833,833,360,35,50,68,0
 2019/04/10 11:06:59,3379,833,833,360,35,50,68,0
 2019/04/10 11:07:10,3379,833,833,360,35,50,68,0
 2019/04/10 11:07:20,3379,833,833,360,35,50,68,0
 2019/04/10 11:07:30,3379,833,833,360,35,50,68,0
 2019/04/10 11:07:40,3379,833,833,360,35,50,68,0
 2019/04/10 11:07:51,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:01,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:11,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:21,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:31,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:42,3379,833,833,360,35,50,68,0
 2019/04/10 11:08:52,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:02,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:12,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:23,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:33,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:43,3379,833,833,360,35,50,68,0
 2019/04/10 11:09:53,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:04,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:14,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:24,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:34,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:45,3379,833,833,360,35,50,68,0
 2019/04/10 11:10:55,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:05,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:15,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:26,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:36,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:46,3379,833,833,360,35,50,68,0
 2019/04/10 11:11:56,3379,833,833,360,35,50,68,0
 2019/04/10 11:12:07,3379,833,833,360,35,50,68,0
 2019/04/10 11:12:17,3379,833,833,360,35,53,68,0
 2019/04/10 11:12:27,3379,833,833,360,35,53,68,0
 2019/04/10 11:12:37,3379,833,833,360,35,53,68,0
 2019/04/10 11:12:48,3379,833,833,360,35,50,68,0
 2019/04/10 11:12:58,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:08,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:18,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:29,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:39,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:49,3379,833,833,360,35,50,68,0
 2019/04/10 11:13:59,3379,833,833,360,35,50,68,0
 2019/04/10 11:14:10,3379,833,833,360,35,50,68,0
 2019/04/10 11:14:20,3379,833,833,360,35,50,68,0
 2019/04/10 11:14:30,3379,833,833,360,35,50,68,0
 2019/04/10 11:14:40,3379,833,833,360,35,50,68,0
 2019/04/10 11:14:51,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:01,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:11,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:21,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:31,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:42,3379,833,833,360,35,50,68,0
 2019/04/10 11:15:52,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:02,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:12,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:23,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:33,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:43,3379,833,833,360,35,50,68,0
 2019/04/10 11:16:53,3350,833,833,360,35,50,68,0
 2019/04/10 11:17:04,3350,833,833,360,35,50,68,0
 2019/04/10 11:17:14,3350,833,833,360,35,50,68,0
 2019/04/10 11:17:24,3234,833,833,360,35,50,68,0
 2019/04/10 11:17:34,3234,833,833,360,35,50,68,0
 2019/04/10 11:17:45,3350,833,833,360,35,50,68,0
 2019/04/10 11:17:55,3350,833,833,360,35,50,68,0
 2019/04/10 11:18:05,3350,833,833,360,35,50,68,0
 2019/04/10 11:18:15,3350,833,833,360,35,50,68,0
 2019/04/10 11:18:26,3350,833,833,360,35,50,68,0
 2019/04/10 11:18:36,3350,833,833,360,35,50,68,0
 2019/04/10 11:18:46,3234,833,833,360,35,50,68,0
 2019/04/10 11:18:57,3234,833,833,360,35,50,68,0
 2019/04/10 11:19:07,3234,833,833,360,35,50,68,0
 2019/04/10 11:19:17,3350,833,833,360,35,50,68,0
 2019/04/10 11:19:27,3379,833,833,360,35,50,68,0
 2019/04/10 11:19:38,3379,833,833,360,35,50,68,0
 2019/04/10 11:19:48,3379,833,833,360,35,50,68,0
 2019/04/10 11:19:58,3350,833,833,360,35,50,68,0
 2019/04/10 11:20:08,3350,833,833,360,35,50,68,0
